hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.95851158,13.71040825,5.520068256,0.5093550181,0.5381702969,0.437380293,1.425566536,-0.8957798934,0.7778657936,-0.8296175179,-0.2160748563,0.1637669633
1,12.70148412,13.72220551,1.915365983,1.102125543,0.4926505985,0.2706703051,1.271256971,0.7338992381,-0.5325377511,-0.636093959,-0.3273184905,0.7850566247
2,13.27231255,14.00143056,1.036389075,1.29247629,0.1625558623,0.2860476935,1.197677349,-0.004137782953,-0.3645759565,-0.04216673092,-0.6040131831,-0.5134342658
4,12.98085269,14.6007893,4.32823771,1.100403189,0.7936056098,0.4437628385,0.5971672707,-0.6992194541,0.5285023824,0.9670796248,-0.2902274747,0.9430373414
5,13.49412951,14.10645066,0.7420503439,1.011606961,0.5868465071,0.503097823,1.164983854,-0.7632678884,0.7674024121,0.3766833458,-0.04907625787,-0.8916421049
6,12.81357727,14.60279748,0.003419819297,1.307781744,0.7146622236,0.4149973991,0.6634124071,0.7827163747,-0.4775061005,0.7520051356,-0.2650052054,-0.4788410215
7,12.57940742,14.05261146,0.002241146162,1.175005773,0.4376779109,0.3642632116,1.047560136,-0.7552861931,-0.4406162908,-0.3051217111,-0.5982661931,-0.8800981908
8,12.86346785,14.15828305,0.3894874702,0.8565510578,0.2699111708,0.5979064213,1.018939119,-0.5309064465,0.6467752586,0.5509213914,-0.6169466331,0.3695043554
9,13.48480029,14.65275447,1.125479127,1.227642444,0.2411071597,0.398200117,0.6069173965,-0.8832943211,-0.8564077164,-0.5478550002,-0.3329804699,-0.2813083443
10,13.35685212,13.98970572,5.642822236,0.3914063784,0.7988181986,0.4147668743,0.6476759222,-0.3665503139,-0.5002576959,-0.9563996905,-0.3428938252,0.2343004387
11,12.62434691,13.93150928,0.08086951047,0.954159695,0.222165608,0.2076488561,1.436165744,-0.6228089673,0.1013630429,-0.7478380271,-0.4844535056,-0.4030446627
14,12.75696002,14.00502213,0.4440968086,0.7960494169,0.04885237728,0.03174392646,0.7787336608,-0.3978508279,-0.3760566535,-0.8763529626,-0.2442122968,-0.2299183754
15,13.22578315,14.72777443,5.834484206,0.5316625477,0.9088339077,0.4101977763,1.361309386,0.7097676853,-0.4895805442,0.9361732336,-0.1507115148,-0.8170402946
19,12.76596291,14.8711024,0.8005967062,1.301428566,0.4071133772,0.4892773403,0.7445217246,-0.5067452139,0.004469210663,-0.7488768696,-0.4527734805,0.6062726861
22,12.78935732,14.01555758,0.02286043067,0.4485966529,0.1922185161,0.481863176,1.28476872,0.09679984856,0.5400160773,0.3534527222,-0.6496873987,-0.7515868634
23,12.98273613,14.82427746,3.614338547,1.357383391,0.1325921366,0.03297824146,1.097062027,0.4727502985,-0.2578819761,0.8307192528,-0.406555208,-0.5437811285
