hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.81950322,15.00359059,0.001036733024,1.172309085,0.2380957438,0.07716225981,0.6484399574,0.8016023621,0.5465763608,0.7794237479,-0.6351780985,-0.8261239452
1,12.87905249,14.3598123,3.790618142,0.4936767654,0.8016699324,0.4549595312,1.244304135,0.3388312801,-0.5086767408,-0.08849624811,-0.157056917,0.596062779
2,12.74334672,13.92263081,0.2141237109,1.308773523,0.5017947891,0.02843061561,1.426962702,-0.5157274329,-0.6843850055,0.4180704325,-0.3617059604,-0.2962532522
3,13.08321821,15.04247947,2.4993976,0.6141226474,0.4920546183,0.2918693296,0.9378077493,-0.1643282271,0.1419518415,-0.6787752515,-0.4365546933,-0.5593430999
8,12.54265106,14.82830164,4.333441557,1.157331545,0.9549886956,0.1482818829,0.7864822495,0.8732594303,-0.7635978763,0.6721909285,-0.4398277645,0.5775506485
11,12.72690869,14.42213534,0.4401655502,1.195109188,0.5445671546,0.4650109927,0.9597828047,0.3689897903,0.2294169808,0.4713871784,-0.3366365048,0.3267308789
12,12.86869401,13.96045548,0.02542362875,1.016699902,0.149834026,0.1355598284,0.7365098931,-0.1876794796,0.7493432312,0.06067938833,0.09419163005,0.3885126199
15,12.55208785,13.66695785,0.001272507712,1.132519471,0.2602340154,0.4891338211,0.7598122157,0.3671593729,0.25370215,-0.846968273,0.1503783545,-0.05445402423
19,12.77202425,15.04266117,0.02974783712,0.4520529881,0.7978368467,0.5401857821,0.9027468363,0.1339598875,-0.3106830402,0.1752910186,0.006889690221,0.08446219347
20,12.55188036,14.86949603,0.001112256291,0.9670944538,0.2946885884,0.1489802104,1.140278036,-0.8078086112,0.1461018305,0.5499857699,-0.1874922157,-0.9306353553
22,12.67856823,14.27970786,0.1480937125,1.03195766,0.7474632294,0.1820224316,1.368912081,-0.2160521754,-0.2226175735,-0.9481180682,-0.6054864861,0.3363328268
24,12.81225879,15.00384148,2.30774471,1.317141628,0.6867780725,0.3025951507,0.5899739091,0.7340815957,0.2899761855,0.9066159331,-0.20265472,0.2486960859
25,12.72355914,14.2275592,0.03657503405,0.4101676415,0.7775422396,0.2730830566,1.345448424,0.0611720511,-0.2822239955,-0.4017272609,-0.1412858428,0.8534820143
30,13.3392462,14.58363416,0.766238238,0.7259885823,0.6583856729,0.4593196312,1.014971854,0.2203235792,0.1770499772,0.7245828525,-0.5437536243,0.2002047596
31,13.51555142,13.60050192,1.304047679,1.311867389,0.957719122,0.3848868493,1.094216599,0.4653370877,0.4732181448,0.7530087904,-0.01499434277,0.6157034514
32,12.61248877,14.19127026,0.001350792514,0.9542136227,0.3048169272,0.2368745559,1.349885985,0.8018691,0.8951211842,0.8341906209,-0.5509511627,0.06600092232
33,12.65306248,14.33020764,0.06009774752,1.171640684,0.09994861863,0.2747247457,1.133855642,-0.3778103486,0.1114636139,-0.7229105277,-0.2359876537,0.9319076927
34,12.73244139,14.69159101,1.506406509,1.456392406,0.8138733816,0.05582113577,1.247943967,-0.7562471736,0.4862169192,-0.1767550313,-0.6410977658,0.7289157857
