hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,13.33547042,14.27027502,1.17160261,1.382400135,0.7582737532,0.4500132949,1.479307404,0.5004169999,0.618889018,0.3089408048,-0.1564641043,-4.708966981e-05
2,12.53747049,14.36167573,0.005857067614,1.093738209,0.4771677178,0.2858446323,0.8929085628,0.013034759,-0.8984179142,0.4069212066,-0.006601406117,0.06655929685
5,12.75259092,14.633785,0.003920968853,1.280556524,0.0780046305,0.09810069873,1.281457576,-0.8334980149,-0.411511893,0.4029256557,-0.1713991665,0.574685547
6,12.67367254,14.78544513,1.347338268,1.459512889,0.03593050141,0.3595782305,1.132291395,0.4153872745,-0.2140440194,-0.218687482,-0.06186401675,-0.239098125
7,12.61426171,13.99668839,0.003546722764,1.410171731,0.9065494306,0.1571992229,1.170099139,0.2394444966,0.5768147376,0.2490870551,-0.1530242833,-0.883654809
8,12.64385555,14.9645222,0.01189987422,0.9963908322,0.4968314142,0.3189005627,0.9971514424,-0.0702755377,-0.9101683004,-0.5107381094,-0.3962633497,0.7086587142
11,12.69304841,14.85298925,0.1368823182,0.6278653791,0.8053500475,0.01911318062,1.341290071,0.707321742,0.1038361555,0.009913268052,-0.278642162,-0.8805548676
13,13.30194672,14.97694243,3.004360931,0.3316560328,0.1560201886,0.2791119083,1.318470537,0.649203286,-0.7241953546,-0.8939664126,-0.01494480677,0.6852558379
15,12.82646123,14.21572799,2.047439442,1.065893824,0.2236289888,0.3099696152,0.6592016388,-0.1710950266,0.7889378423,0.6167223868,-0.3246918879,0.08643182803
16,13.57966492,15.07066743,2.812598802,0.9038131304,0.5859496965,0.2896086255,1.423445745,-0.2383079907,-0.1796671017,0.9453276416,0.1856822044,-0.4156229291
19,12.50464177,14.28930439,0.006813566602,0.5615243619,0.05699289448,0.1216831389,1.46523633,-0.2909443505,0.9101905805,-0.0613718102,-0.06122586744,0.6439744082
20,13.62935259,13.98775599,6.453035181,1.114710973,0.2791566337,0.3997620239,1.464553336,0.2068718897,0.7427395716,0.5455612849,-0.1297129897,0.5548206942
21,13.63369156,14.77107211,2.630196719,0.4705753404,0.1238734224,0.5269457665,1.058178336,-0.9416742346,0.1354640605,-0.2880305355,-0.01631149894,-0.5220261308
24,13.60085241,14.97617958,3.786729243,0.5306280585,0.2346900657,0.512037536,0.9205528312,-0.9464186976,-0.1146384436,-0.471362267,-0.2882782578,0.5453760008
28,13.24041545,13.74245427,0.9268400538,0.596787995,0.8626850582,0.5364756792,1.05944622,0.3016372128,-0.3714527637,-0.8250461382,-0.1086643875,0.1508109348
29,12.84523546,14.05396028,0.002267076539,1.016686464,0.9845038765,0.1849879968,1.150633444,0.9869436964,0.0866741838,-0.45037422,-0.3350455389,0.1579367997
30,12.73438362,14.67489577,1.677941345,1.095840666,0.8565780292,0.148944797,1.125441706,-0.1402939561,0.8996372402,0.9357553621,0.0503466663,0.3439592508
31,12.98731239,14.96996791,0.8928108525,0.4987078124,0.03982696083,0.2943970825,1.445673463,0.5230160112,0.8475420845,-0.4527901528,-0.2023813704,-0.5604300282
34,12.77882674,14.81049269,0.3650784907,1.170413265,0.09686507977,0.1057930187,1.029324588,0.4539583174,-0.1416858784,0.7941662761,-0.6635950487,0.4924612454
42,12.65158693,14.99613029,0.004998078263,1.105762683,0.5132982738,0.204616176,1.482552044,-0.9129069922,-0.2649132087,0.5786469361,0.195035134,0.1463580368
43,12.67810509,13.89735816,0.001116576304,0.8859991985,0.2623039335,0.2389542238,0.6784954699,0.8161556089,-0.6687656809,0.5679738853,-0.5237890772,-0.913819685
44,12.55687974,14.1038754,0.2598538118,0.5493951559,0.6947630782,0.4140285843,0.8681563368,0.0007879688639,-0.1385216979,0.06594302889,0.008567544653,-0.5271913886
46,12.67641681,13.9353114,0.006263577055,1.124618599,0.2861642928,0.5141888298,0.8907806452,0.1402427512,-0.9842023585,0.1316431684,0.002807159132,0.6967025898
47,12.50142336,14.44465355,0.01071874373,0.7115415883,0.7025000371,0.4801192191,0.700067179,0.6252839606,0.701382531,0.1211848288,-0.1124597777,0.7865089399
