hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.65806482,13.77496013,0.0744181605,1.39616648,0.1821559911,0.4963138629,1.098372445,-0.4038978841,0.102562083,0.7507827561,-0.1435819925,0.8130279626
1,12.61900727,13.75215602,0.1298647668,1.477814869,0.6408378448,0.1814193878,0.6741061543,-0.4718752943,-0.8506784872,-0.447782018,0.07078442172,-0.6580473177
2,12.69713628,14.38386232,8.191153115,0.577230571,0.3600776871,0.4513240845,1.339713813,-0.04823856492,-0.5078755359,-0.2969074265,-0.6191843649,-0.4507152932
3,12.57463855,14.59144135,0.004387808354,0.5999260114,0.7604271453,0.2191043523,1.257313685,0.6587328383,-0.7778147403,0.6838519062,-0.22808574,0.9365068072
5,13.61725092,14.2770388,1.813962071,1.349284874,0.9893294693,0.01187157654,1.126816402,-0.901782055,-0.2416413142,0.7626318924,0.04856967775,0.9560013727
7,13.47062242,14.70191562,6.115573771,0.9352875906,0.5202801365,0.4031221122,1.316518962,0.5294660367,0.03410338639,0.9889231796,-0.5004324368,-0.8776888498
10,12.61556591,14.97809985,1.488556731,1.187897502,0.9104088664,0.5165705138,0.7298227101,0.5191490323,0.9294918785,-0.4699684571,-0.4062656263,-0.5945963893
14,13.60265283,14.68271687,2.733686665,1.064428926,0.482139211,0.1933160427,1.271989032,-0.7194173159,-0.835354429,0.5716209298,0.1179595071,-0.5051247072
15,12.56087501,14.59361176,4.613453954,1.077801062,0.6148749358,0.3892648734,0.9851194017,0.2974975657,0.4350702468,-0.2134235452,-0.5024055086,0.2764528473
18,12.76556814,14.19540674,0.004160244659,1.444220646,0.07213624016,0.3972284666,0.7681643405,-0.5037645691,-0.7720570935,-0.5679591122,-0.2332128031,-0.4032661986
20,12.99173645,14.91086599,0.697129542,0.3282756102,0.2849234662,0.4113383987,0.6873930995,0.5772886894,-0.8519620998,0.08394030766,-0.6597504547,0.3346608737
24,12.60697654,13.88487389,0.005263264006,1.344288893,0.3922053994,0.5724872811,1.028208015,0.774286157,0.2597352296,0.5393587503,-0.4157117435,0.3785122916
26,13.37822231,14.85530761,1.041692682,1.27334999,0.4991388567,0.4044376608,1.351333252,0.03059739028,-0.268477137,0.3715819187,-0.517936366,-0.1191495193
28,12.96767706,14.04826662,1.335476657,1.063469807,0.7659867324,0.3499189573,1.453884663,0.8069844897,-0.896125995,0.858313126,-0.5115296469,-0.2459079877
29,12.95898617,13.8577986,8.639707209,0.9052550035,0.9679656906,0.5176702671,0.8233241465,-0.6471809201,0.8220251309,-0.1006379474,0.1295015049,0.8427370168
