hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
1,12.82563057,15.01302674,1.014572921,0.5187142971,0.3856415664,0.4925733459,1.025743341,-0.1107655288,-0.61380373,-0.2841334235,-0.2695387417,-0.7804789156
2,12.65823481,13.60124701,6.888437592,0.30410104,0.7297800674,0.24132838,1.277389421,-0.3812424661,-0.9075014687,0.002102992764,-0.1517977114,-0.6546567674
7,12.61329428,13.96047033,0.8428210096,0.5532260869,0.3443815724,0.1555146182,1.070638622,0.5111566285,0.613052928,-0.08159326932,-0.1752635704,0.06123115433
10,12.70284215,15.09636068,0.005528493849,0.709568368,0.6889036115,0.3777836259,1.204389007,0.5002348782,0.4677151746,0.9392071231,-0.3279445539,0.3210396756
11,12.53827403,14.85801797,3.828323046,1.286530256,0.005170958215,0.2977742117,1.172010695,0.6482051301,-0.9107732563,0.7356397951,0.1391152673,-0.2311204227
13,13.32800789,14.05165799,1.833391575,0.939315864,0.5489660013,0.4412162308,1.48351347,0.6502836658,-0.02755285302,0.5406999451,-0.5374595451,0.1347138872
15,12.92203239,14.12246887,0.4889437638,0.6788886463,0.8644521195,0.1999240449,1.450392889,0.1530358482,0.5651760714,-0.4476741252,-0.4548112242,-0.8109299328
16,12.57229904,14.16549792,0.001759700767,0.759866838,0.8749855112,0.6068616645,0.8034792535,0.8861802536,-0.7553289047,0.5498119563,-0.4638259513,0.6286239465
17,13.20508663,14.19264091,4.270378827,1.190758454,0.8012368705,0.5004797512,1.333211325,0.04194995415,-0.7371028613,-0.0899243274,-0.0761794323,-0.8910698175
18,13.59992834,13.82134307,1.512438333,1.120981013,0.7410055835,0.2674925268,1.446546925,0.7962923627,-0.08497563842,0.834003468,-0.4529521418,-0.6784342555
19,12.86824051,14.57840413,0.02429349927,0.3095703721,0.169421692,0.08213732462,0.9832428389,-0.3981879438,-0.410684206,-0.4766165787,-0.6244850481,-0.4870490736
20,13.00806159,14.75522975,2.137807203,0.3225338357,0.7297108062,0.1299298769,1.390825418,-0.292672047,-0.1520399009,-0.3438454701,-0.6307812854,-0.9672085923
22,12.93808952,13.92065948,0.3069694354,0.3849035928,0.7201969435,0.4288186253,0.7460923383,-0.04706090772,0.1190549126,-0.7060780191,-0.1621093902,0.6819663959
