hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.72701105,13.87325951,1.523009463,1.474918603,0.07628730336,0.323199904,0.8761915618,-0.2184757187,0.5158259577,0.650889392,-0.0613242547,-0.3229645726
2,12.65145043,14.46454643,8.843772269,0.6428583929,0.4112172012,0.02659324716,0.6304031434,-0.7222256768,-0.9433451256,-0.4224272805,0.09081258618,-0.6490547133
4,12.86782201,14.73169994,0.005534922192,1.403918012,0.4585061865,0.1402647327,1.39437835,0.1022712024,0.6746151678,0.40049506,-0.02256891584,-0.4191971175
5,12.93641891,13.93050082,0.1462251221,0.6360094042,0.8082667983,0.538617984,0.7054005749,-0.7527646,-0.3762119736,0.9379240031,0.1114822924,0.567126657
6,13.21860559,14.76192904,7.365689932,0.3520410947,0.5014248252,0.5406343339,1.206164669,-0.03085302559,0.5783829744,0.1669837372,-0.09932019092,-0.4933614049
9,12.62997359,14.79416681,0.07513687384,1.069814597,0.9271261734,0.3760417003,1.011686944,0.3427424812,0.401952816,0.9610554295,-0.5895048684,-0.532273397
10,13.03478071,14.78475251,4.608615906,0.3350677439,0.7511395784,0.4172342566,1.264786455,0.3485191093,-0.03992009089,0.058457239,-0.1612094534,0.409338252
11,12.73162153,14.2823498,0.005410998709,0.967258861,0.5721413016,0.4300615522,0.6734518485,-0.8452132334,-0.7759359055,-0.2637618177,0.1301924349,0.8237922205
12,13.24405749,14.57691545,3.382490043,0.4957590726,0.919418617,0.07408742603,0.7818864205,-0.6457500651,-0.7475677507,-0.4893329259,0.06195145718,0.8411667805
15,12.60652391,13.69857241,1.262922919,1.168740775,0.6018036459,0.3863382386,1.481627096,0.1878676854,-0.9333792528,0.153478046,-0.3746631943,-0.7660934455
16,12.91738288,14.29176356,0.01216252233,0.6927413719,0.3251943888,0.2143978306,1.057830402,-0.6982023787,0.3311118464,-0.3406738973,-0.5436657394,0.9275472988
18,12.53103451,13.65725103,0.002703937264,0.902702023,0.3084317281,0.01444492784,0.7317146052,-0.8083986773,-0.01752482538,0.3805947196,-0.105071767,0.534319665
19,13.69484003,14.0030618,3.389067921,1.154738837,0.9703494528,0.2475838848,0.6500450967,0.8421074678,0.7200259171,-0.1406513545,-0.3613797415,-0.2950495622
20,13.21087295,14.46026579,2.166496768,0.3899809776,0.9154771393,0.347929958,1.245322356,0.1035407848,-0.6475007212,-0.8471975989,-0.4217051668,-0.9524506721
22,12.70249474,13.61474162,0.01903066943,1.062846116,0.4070516441,0.3207384631,0.6959534395,-0.8417659962,-0.09653482608,-0.1680624676,-0.2973243376,0.3771018161
27,12.77435784,14.95694424,0.03256974347,0.6209759157,0.3953596758,0.2806007189,0.7445874539,-0.05670420927,-0.1956503858,-0.8145939363,-0.5725746666,0.8910603952
28,12.69710661,13.81527299,1.2459207,0.3040076752,0.7596998365,0.5422787774,1.394232845,0.6482941411,0.56748836,-0.943679136,-0.6284936959,0.8399800637
29,12.56286863,13.81727581,0.01917980813,0.4231236555,0.0662986471,0.09692722097,1.380409758,0.2489928003,-0.3952621737,0.937696003,-0.3170843925,0.04657732177
31,13.65338889,14.53710363,2.066873207,0.3066043761,0.3923634964,0.4345757988,0.9032888192,0.06524626561,-0.1806622427,-0.1551399498,-0.2101426897,-0.2605241095
32,12.96637077,14.94362848,0.6178552484,0.9287927651,0.5899882639,0.08901520704,1.247978898,0.2417724548,-0.5417271164,0.9625484662,0.175761906,0.5873623884
34,12.5996162,14.95513233,0.4662532078,1.04035254,0.1901876383,0.4458439495,1.096900368,0.3003101686,-0.4510992711,0.8621705626,-0.04325872135,-0.4352819377
36,12.81259688,14.62452014,0.1886775325,1.081467647,0.8500496984,0.4629310921,0.6962811685,0.6894716842,0.5450962556,-0.9790629496,-0.4990938197,-0.3380091567
38,13.52186935,14.41606859,3.39777753,0.6524747688,0.18740072,0.0007691776594,1.112536046,-0.8471683164,-0.3247192834,0.1229614706,-0.5459219373,0.4254305375
42,12.76618758,13.62998989,4.74671924,1.293927146,0.1607141176,0.5373720666,1.417883423,-0.3931292625,-0.4387721443,0.01722137296,-0.4519693241,0.2118018988
43,12.704865,13.9342695,3.219522346,0.6363221329,0.06121233616,0.4096006271,0.9947380123,0.7794603291,0.3719424753,0.9663995189,-0.6508236885,0.582300379
45,13.1908862,13.97785894,1.258596069,1.083632876,0.5962670798,0.1944106216,0.8607455852,-0.078845585,-0.2002531875,0.6153728355,0.1319728279,-0.1027386348
47,13.50614495,14.97158618,1.27607255,0.4151545898,0.8754403602,0.1982773357,1.084999517,-0.05615616799,-0.1652613762,0.1469841661,-0.5722612487,-0.07119169796
49,12.85656504,14.75869682,0.1304323255,0.4234881817,0.6480897642,0.02655724965,0.943564761,-0.6105586313,0.190081671,-0.4581212257,-0.268431635,0.6683785363
50,12.84088294,13.91330363,6.61326272,1.3866318,0.0563631025,0.1092564327,1.118925099,0.04015396779,-0.8043997509,0.06249383179,-0.1584996479,0.1759903869
52,12.63569718,14.11371853,3.761804159,0.9928161973,0.920460264,0.2519000625,1.374096931,0.05341484812,-0.3425146449,-0.3638723193,-0.4201103361,-0.1939369144
53,12.70638205,14.40604994,1.372852916,0.6602036799,0.9049513082,0.3459533814,0.5934465954,-0.7603155367,-0.9682512686,-0.7286338105,0.1509171189,-0.3103898
55,12.72773084,14.17693046,0.00750595527,1.000069094,0.9801161443,0.207293642,1.157522488,-0.2363688418,0.6549928463,-0.3374831997,-0.5156751038,-0.2563628486
56,13.01255861,15.04638288,0.6256217515,0.4302451903,0.828023487,0.3975787389,0.6002939882,0.1867630697,-0.4436337309,0.8650176335,-0.5180279693,-0.4442510179
57,12.88615987,14.1930115,0.06590288882,0.4235158585,0.5783401464,0.36950641,0.7835280229,0.9936916447,-0.6082663984,0.1633119456,-0.009542729999,0.7183391486
58,12.8403913,14.60781161,4.915210231,1.138474677,0.6853802802,0.4835850458,1.313115747,0.9043107053,0.3744479725,0.6942692455,-0.226929815,0.3449916527
59,12.81503802,14.02745599,0.002139806406,1.384151905,0.6542209706,0.3619102416,0.8828266251,0.4329972914,-0.6414546647,-0.05142179525,-0.6026681445,-0.7504791128
61,13.60284808,14.31172744,3.159532503,1.243226006,0.09904078403,0.1421225063,1.162239285,0.3416568145,-0.447429271,-0.1305974969,-0.3917348864,0.7326917968
62,12.67909528,14.20299789,4.150570126,1.194259652,0.2155934624,0.5238736404,1.270593558,0.07079324023,-0.1593253155,-0.1437285943,-0.4542044578,0.4180799249
63,12.5223334,14.48896441,0.02030391577,1.412370147,0.582087276,0.03130814736,0.7329624876,0.4860098143,0.4902300878,-0.368795955,0.06595673858,-0.4902467409
64,13.11808877,14.28463004,3.510206238,1.361835808,0.5707351696,0.02165691844,1.389295632,0.8909391807,-0.4339289947,0.2332909823,-0.1401914545,-0.4477096111
65,12.54897787,14.45298582,0.00343729165,0.7533539357,0.177101636,0.07125020337,0.9091834555,-0.7923353705,0.01672956259,-0.8129574998,-0.172078374,0.06471816754
66,12.81066623,14.04274204,0.007336582122,0.3418115209,0.2712527087,0.3908225915,0.615554035,-0.1000195016,-0.8093001021,-0.8397621744,-0.1444574773,0.7578898314
67,13.2057854,14.02519505,3.072319529,0.345060302,0.7479085086,0.4998841466,1.146428421,-0.5689108496,-0.2257547789,0.6536685695,-0.251514401,-0.9118409617
69,12.7832499,14.56766202,0.5280362198,1.331253346,0.605374176,0.4050977993,0.9693906261,-0.2288248501,-0.1864049699,-0.01728226022,-0.4841336749,-0.1995379924
70,12.5213534,14.22570168,0.05694316993,0.9534121834,0.2222953256,0.4449946837,1.123129186,-0.7470769111,0.3485411435,-0.8258665646,-0.05578472558,0.3868080515
71,13.62751144,14.05927416,0.8530756077,1.299979779,0.7551897164,0.2986912967,1.29397786,0.1990430816,-0.299807515,0.6801695788,-0.3840107382,-0.2650810985
74,12.81063747,14.47057966,4.349260083,0.641962277,0.9042091898,0.0917274063,1.333582641,0.08184675763,0.3291655035,0.585820046,0.1215806391,-0.7534555402
77,12.78719739,14.18579556,5.511872018,0.9130388582,0.3779476602,0.4459780017,0.75110601,-0.5352846685,-0.3229173057,0.5527064614,-0.6572200689,-0.4398018171
79,13.69407713,14.52670965,2.306251673,0.3092470003,0.1337411102,0.292497733,1.055133688,0.1525346821,-0.5148098377,-0.2521562322,-0.5001161736,-0.1648747345
81,12.84763072,13.73630187,7.804632403,0.9667926159,0.4114114787,0.2761551518,1.346039759,-0.8783141304,-0.8133761901,-0.274470263,-0.1048187233,-0.3851966953
82,13.14987976,14.19317462,0.7282104031,1.198015715,0.004154325348,0.595911973,1.174205788,-0.5511020646,0.6628024392,-0.5948656967,-0.3365072094,0.05945907339
83,12.9984057,13.87770598,0.5760663347,1.23988801,0.1782752839,0.4674594681,0.6850474005,-0.5269764163,0.866809767,0.8382950736,-0.1670634169,0.3446237171
84,12.62557198,14.23048967,0.006777176913,0.4806403056,0.5915301658,0.2472676378,1.165742005,0.4556626194,0.1361700801,0.1583983219,-0.2483727625,-0.4754381245
86,12.5016998,14.61084481,0.006071901527,0.4997512269,0.2068374203,0.5870495942,0.63469733,-0.003024444237,-0.7539358744,-0.05893852044,0.1404189078,-0.5354689838
90,13.41957392,13.87083323,8.136059115,1.119306654,0.05859212557,0.4419353236,1.031691567,-0.4942205868,-0.719845459,0.6944997115,-0.2824477475,0.2742125648
91,12.61536799,13.61844992,0.01649412308,0.6469251469,0.2562425778,0.1126755319,0.7757775737,0.5404816559,-0.6370892685,-0.8883757286,-0.2923939052,-0.905661059
95,12.56776174,13.9366507,1.286705402,0.6721561148,0.1934128849,0.1302030095,1.412039821,0.6495121354,0.8229529341,0.8408566968,0.1526580294,-0.2718500289
96,12.57383441,14.13514757,0.01068823613,1.285412946,0.757808728,0.3921878299,1.383727445,0.6844186747,-0.01992715576,0.3433197375,-0.02068262519,-0.7136618286
98,12.91208959,14.57334022,0.001448586787,0.923465194,0.8098923233,0.1210673315,0.7048866737,-0.949269245,-0.9361415233,0.697686167,-0.1974851165,0.4747514733
99,13.29252465,14.62622265,1.399985464,1.407982305,0.1121906568,0.5096610865,1.013482901,-0.2478251005,-0.8292855192,-0.6135798512,-0.2936306496,0.9539990579
100,12.54335391,14.83131818,0.04245901687,0.3409790206,0.2340488122,0.3268174045,0.8415341065,0.6963402746,-0.2848011864,-0.7194091746,0.1594749244,-0.2148392238
102,12.59359769,14.92347448,0.004332701289,0.858141791,0.2723776725,0.3800888342,0.8457449214,0.001497785633,0.799257724,0.6926072934,-0.531046447,-0.08110691464
104,12.84509331,14.39554688,0.06186342045,1.155229175,0.5245203592,0.2717755647,1.404093665,-0.7964686423,-0.8765201399,0.7859981832,-0.1776693764,0.268378767
106,13.53197374,14.97663993,2.244513914,1.039650967,0.1713230718,0.1984328453,1.198983564,-0.8502122204,-0.253893251,0.6206263938,-0.1279930912,-0.3230028753
110,12.91429863,13.82224367,2.102669063,0.9574973391,0.01028780128,0.02761082721,0.8644522228,0.820185788,0.6409041603,-0.9791905939,-0.4691147737,-0.9173015758
113,12.76335811,14.3159221,0.2621817954,0.601507764,0.9382791652,0.1540388155,1.469471966,0.8288890945,0.7793448155,-0.4101037793,-0.5919175133,-0.9135207639
114,12.99084687,14.41105794,0.01097298011,0.3246439206,0.03980352325,0.5735814623,0.6864506221,-0.6466217925,-0.917402406,0.1789942808,-0.5020269432,-0.6837714824
115,12.83704357,15.01317113,0.1189028937,0.3938800751,0.4644626473,0.355393627,1.404143032,0.9664406587,0.2722090629,0.2683047712,-0.0006082165213,0.2108558035
118,13.3015284,13.88343094,1.354972619,0.6769496907,0.06972878574,0.03950489692,1.208931288,-0.3404245284,-0.01271908249,-0.2372052407,-0.4043366843,0.1772652495
119,12.95949794,14.78074244,4.870336193,1.362205166,0.04352606416,0.5398863669,1.465184826,-0.90005808,0.916483776,0.2607084686,-0.25508046,-0.7905353576
121,13.31529371,15.09455185,2.388627672,0.3380187534,0.6339272717,0.4122045368,0.7343743402,0.7723059632,-0.2647789466,-0.8860965397,-0.4400672754,0.268296479
122,12.94401718,14.35411629,0.01041793046,0.3303896542,0.1389538537,0.3368678239,1.038544068,0.8846085636,-0.3356031194,0.1362142687,-0.4864396487,0.3498531282
125,12.50864297,14.55429266,0.007813336133,0.5182117307,0.00421630495,0.414338394,0.6530155831,0.976004472,0.004322569907,-0.2590810494,-0.1208995438,0.3471665639
126,12.71836825,13.9807255,0.03384784804,0.9826893507,0.2133992212,0.4726361183,1.168604491,0.8376140538,-0.0609824394,-0.539655861,-0.2974909068,0.02763518051
128,12.5154037,13.60987196,0.02442405206,0.4009060898,0.8553396954,0.333960524,0.9277168849,0.09510682242,-0.6561103319,-0.3293009055,-0.2199405461,-0.6413297657
130,13.3575195,14.89934745,0.9250997502,1.383257506,0.004262446697,0.4848001159,1.435859156,0.4202759588,0.2235704922,0.07558975551,0.1214653477,0.128291241
132,12.86692242,13.74967093,0.03554849594,0.9696804816,0.7598783504,0.05314673634,0.982606787,-0.4256216007,-0.5578567225,0.6972583015,0.08145387569,-0.4972576248
133,12.74712748,14.12355008,0.1902543183,1.3160767,0.0104213682,0.4034320033,1.260015477,-0.05206591427,-0.4182611704,-0.4369099279,-0.1436428772,-0.7632689846
134,12.50387547,15.05516782,0.007375868839,0.9283874457,0.2712456097,0.3040267155,0.6574687563,-0.4205902149,0.8921772098,0.7762231434,0.04726049595,0.9754425901
135,13.56867458,13.62177964,0.7933453844,1.141783808,0.396817655,0.5138101507,0.6533472229,-0.08092759321,0.06639273686,0.6874407081,-0.6565452374,0.7965809957
137,12.55642949,13.88201036,0.1179460337,1.198894668,0.4911949584,0.1488094633,1.090596655,0.1039971871,-0.003085716285,-0.04201991166,-0.6125283837,0.9487886265
139,13.62378167,14.13248587,1.477738352,1.053938347,0.0696182557,0.5182738071,1.270842337,-0.3113949745,-0.1429586666,0.8731690582,-0.3859829272,-0.2096200514
140,12.57092804,14.45775154,0.002266667657,1.315302145,0.989623766,0.3089496834,0.5897981932,0.4512908079,0.8133930558,0.8715578902,-0.1487804827,-0.5721066245
141,12.533176,13.75265079,8.950385455,0.934935265,0.972543093,0.4848753312,0.7749979452,-0.539909385,-0.2831463034,-0.2772560989,-0.6155783775,0.163581207
142,12.81696108,14.41569837,1.470882326,0.7571872295,0.5561822569,0.4443053095,1.354927457,0.1291992553,-0.5680025023,-0.6037029249,-0.6068277194,-0.3868970477
145,12.59098792,13.8496608,3.678817914,1.366575115,0.1255870429,0.5519969779,0.6075112237,-0.1564868706,-0.9390252032,-0.08079690536,-0.5192111931,0.1690813697
147,12.93896844,15.03371438,0.4882394915,1.393727697,0.2560684213,0.5496097168,0.9168402825,-0.04383044828,0.2158276787,0.3828965913,0.1325359864,-0.7189566953
149,12.85053836,14.2427464,0.1462476415,0.5089879434,0.6888560816,0.1779289959,0.6561625027,-0.1823101209,0.6247622731,0.2440411453,-0.4974536633,-0.8077884622
150,12.85895344,14.88220307,2.33555975,0.5195714418,0.4848427151,0.4724096158,0.6387862981,-0.1589833789,0.4846254544,-0.04903164953,-0.2444064013,0.1804138511
153,12.89627527,14.56663622,0.003792781163,0.8443051806,0.1717282116,0.3618194877,1.037603644,-0.465997153,-0.8863016758,0.9035469889,-0.1570757587,0.3767927424
154,12.80250501,14.22261212,6.832939446,0.5109843749,0.7007224349,0.3235297765,0.7077913555,0.7540420466,0.03237732996,0.5427109552,-0.4521762246,0.7413704272
155,13.15118871,13.90743688,7.84176287,1.38369669,0.0431699341,0.6061134852,1.179508779,0.01499979923,-0.1313044689,-0.1742080827,0.0672172386,-0.2515659807
156,13.08646663,14.75624667,0.5480541067,1.278156006,0.774251335,0.3404647588,0.8690042621,-0.268905382,-0.4420755227,-0.5714885627,-0.2134560558,-0.748626612
157,12.64839066,13.93282548,7.13621238,0.7864016766,0.6361775973,0.4047921905,1.205689141,0.3984846992,-0.1367722333,-0.7124815522,-0.2719367995,0.1763330234
158,13.60876106,14.274521,3.755739178,1.051409051,0.6078614206,0.2178807415,0.6962027887,0.8796181062,-0.8925343586,-0.1435885348,-0.3155234035,-0.08122090258
159,12.84277246,15.00738533,0.02747384409,0.6572823508,0.1709430668,0.294875243,0.5972069663,0.3449434638,-0.109589993,0.2452520838,-0.6623017983,-0.5161970061
161,13.65858498,14.82996592,0.9378401586,1.093685315,0.7552331039,0.359098974,1.475529439,-0.06033692818,-0.6229227556,-0.8713143751,-0.6337488013,0.206746532
164,13.3511192,14.87779148,0.7645033913,0.371793619,0.6093435262,0.1386439937,0.9295815394,-0.1752509069,-0.2258028964,-0.9592236528,-0.5525333856,-0.9692240244
166,12.78300151,14.61243942,0.7951340691,1.474462981,0.987574791,0.1670307534,0.7796009534,-0.6114762612,-0.7712827986,-0.6881412047,-0.08010244557,0.7574717466
167,12.64160142,14.32564287,0.01713392061,1.14419741,0.8884812886,0.02008976262,0.8777052538,0.02583095351,-0.4226657275,0.6579071462,-0.2959738575,0.02333593591
168,13.17246206,13.74138374,1.174866562,1.113848827,0.6313610722,0.196760665,0.6846707927,-0.5525738869,-0.8819803453,-0.1784182451,-0.6272530494,-0.2327443699
169,12.80862151,14.80468291,0.3378164772,0.8006128652,0.9672620244,0.04390319441,1.427860418,0.2569356774,-0.3921907877,0.4669640543,-0.5986301609,-0.9631770351
171,12.61345503,14.93767506,0.0177932712,1.468504384,0.6140848558,0.1400620718,1.466198882,0.7637890633,-0.1231366446,0.4994556857,0.01172968629,0.02841948742
172,12.58574974,14.5170789,0.005738771631,0.3552664055,0.581812959,0.3838556878,1.453268084,-0.7741092701,0.6551428872,0.0918104932,-0.02639915193,-0.4106445588
173,12.6835414,14.73381108,7.755738563,0.6170303163,0.3363666755,0.04423418655,1.231721583,0.4596049415,-0.5497093388,0.3911808617,-0.4955209888,0.01231712839
174,12.75930722,14.62545771,0.5876243873,0.6135236675,0.1188729266,0.1798564425,1.221697281,-0.6165661562,0.1607673653,-0.4501033601,-0.4991051405,0.178378487
175,12.55195023,14.86613871,5.219524536,0.4523800544,0.687675361,0.05388761443,1.35313745,0.2630509153,-0.126747634,-0.6079770202,-0.1491560851,-0.8175760939
178,12.7800292,13.82346467,0.04024496671,1.189755468,0.1480064235,0.1930625759,0.6186283722,-0.7324204881,-0.400024361,-0.3020921218,-0.5417449459,-0.2642940388
179,12.79751454,14.48639916,0.01346123599,1.330895673,0.7641429329,0.5411658819,0.6329263478,-0.7380832483,-0.6116867476,-0.3868560358,0.08263304746,0.7212536573
180,13.39764025,13.76095174,3.985927202,1.031165027,0.07351249116,0.5815572778,0.921512777,0.2162793548,-0.7392484518,0.2081276439,-0.2051208591,0.5728769412
181,12.79781128,13.8088148,0.1957167087,0.8811397778,0.9839642546,0.07862055384,1.260924224,0.3060439491,-0.3780182864,-0.9220393089,-0.2785786974,0.1268045383
182,12.79587574,14.94629665,0.0279584592,0.5137621717,0.174079041,0.2971264854,1.441926461,-0.7788559513,0.4929431501,-0.7493627734,-0.3382577696,0.6906755328
184,12.89576022,15.09700918,0.198953768,0.3691582489,0.5302219562,0.03824447928,0.8334549737,-0.1641587985,-0.3708666239,-0.823833916,-0.5050218484,-0.9507652177
186,12.64109249,14.1253034,0.00105913502,0.8263960407,0.7464531686,0.05460239662,0.8968264925,0.2042892802,0.3129925943,-0.8216053545,-0.497527161,-0.226830346
189,13.67511649,13.86139328,5.050624854,1.434087217,0.7297447896,0.3128560951,1.246564444,-0.5069406743,-0.247614683,0.1074511372,-0.2628256628,-0.7527987943
190,12.8488186,13.61538643,1.558368452,0.6255311425,0.09331088082,0.3544061442,1.113601789,-0.1481708053,0.5722061634,-0.6812966591,0.03406993536,-0.4529002868
191,13.55099637,14.84079543,5.808032134,0.5220671622,0.4590990244,0.4250543458,0.7615864555,-0.6485079588,0.9195199463,-0.5281357492,-0.4596032643,0.3791242938
192,12.52043241,14.22973863,0.1563246454,1.159473635,0.7969226789,0.3369001032,1.347855838,0.3997368522,0.5477380902,0.1543014375,0.1199533493,-0.8276367853
193,12.89417611,14.5228303,0.1063708097,1.276332496,0.5854526396,0.06940063887,1.328370881,0.7807287032,0.8077561419,-0.4425082578,0.09244458712,0.04120924211
196,12.5447829,14.67949672,0.2693429443,1.037462762,0.818752475,0.3714967284,1.27330874,0.1958860857,0.9056758858,0.113644919,-0.05025677874,-0.6316517935
197,12.81303082,14.25736036,0.5046469409,1.24268299,0.7912661626,0.398428347,1.320837284,0.973181496,-0.1008426452,0.2504797566,0.030592584,0.5728062163
198,12.65410562,13.64108986,2.273508279,0.8042291361,0.1010858422,0.3180720193,0.6190023498,-0.0967554817,0.001147672856,-0.4738055949,-0.3706080183,-0.5375399739
199,12.79544145,14.74690507,0.3897250876,1.454956842,0.3266497426,0.182661448,0.6372844803,-0.2704746227,0.2129521232,0.1955471403,-0.1294248407,0.1279190844
200,12.86242045,14.21035181,6.851734077,0.6528913622,0.8432419218,0.5666433416,0.6788999233,-0.1074851837,0.1140301394,0.00511050664,-0.4799974055,-0.8257583847
201,12.9788391,13.72791398,7.954579779,0.5312800828,0.03948839887,0.3619996015,0.7089930731,0.6632390514,-0.4831973686,0.3783824153,-0.6193756336,0.1037797112
204,12.91273028,13.65629367,0.7022427826,1.246825506,0.5998099744,0.3255983112,0.9426136947,-0.5927298212,-0.8536653925,0.812558269,0.09549244514,0.5962568032
205,12.80544737,14.8462913,0.002154834249,0.9785211015,0.1884938042,0.5840105303,1.282819101,-0.3126803645,-0.8995484359,0.2868745306,0.03630207346,-0.7130213303
206,12.75210426,14.93627337,0.1632000301,1.199059817,0.2563823188,0.3716393654,0.767885944,-0.5201473056,-0.570700939,0.1398570461,-0.6205895586,-0.2392423915
209,12.66807072,14.37880165,1.895812162,1.435492785,0.5597173325,0.4346653785,0.7628815974,0.4536689874,-0.5869203279,0.6771960364,-0.09071628882,0.1101278603
210,12.86681463,13.9195176,0.2902780224,0.7629444457,0.7627965207,0.2206681983,0.8687653038,0.394020383,-0.6975184083,-0.1319384662,-0.3834889362,0.8250559109
211,13.42666259,14.87275161,7.172084632,0.4760895513,0.7756513195,0.1175535517,1.271803349,0.9729985297,0.05250688289,0.8837495892,-0.623461203,-0.143927087
216,12.8054317,14.39457625,0.002239535003,0.3908233197,0.7642864137,0.4789647359,0.5982616775,0.4796569156,0.8649071231,0.3957080076,0.02615582074,-0.7281930811
