hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,13.04705576,14.37745899,1.195018191,0.9686936464,0.4268533277,0.4201574948,0.8086304683,-0.6713986813,-0.4772951418,-0.7228836351,-0.2006823471,-0.4978728283
3,12.88432501,14.13281144,0.004999933197,0.6058828534,0.1340904017,0.6037028855,1.210222553,-0.9103589713,0.2082800135,-0.1576905635,0.03781303657,0.3176611749
4,13.62238017,13.9162314,6.638032674,0.7467009319,0.7845875661,0.2934187548,1.468159983,0.08296446055,0.7933830773,-0.4876524648,-0.3239595381,0.5852700503
6,13.33193489,14.91485543,1.755553911,1.380441778,0.2590542312,0.2250221356,0.6501797861,0.3568920305,0.7376111863,-0.2071217721,-0.371164076,0.7530597688
7,13.45282032,14.48296822,2.458193831,0.5074859222,0.3985845446,0.08354190222,0.6462523842,-0.5968955098,-0.09355577724,-0.2076370585,-0.5232759128,0.18174544
8,13.14953867,14.81843108,1.928523289,1.087684754,0.4150530147,0.04461241099,1.233729657,-0.2404209996,0.5921796042,0.7774946798,0.09753556353,-0.1840799426
9,12.52648161,13.94511976,0.003924594394,1.292434425,0.9257027557,0.0735318337,1.447500961,-0.9213958819,-0.8088692725,-0.5886079101,-0.05822448565,0.8842589934
11,13.26477449,14.51285993,7.814331651,1.269862029,0.4411765151,0.5508115003,0.6579453009,0.9139272357,-0.9316196143,0.2353841152,-0.541300652,-0.4421829949
15,12.77285963,14.51475645,4.656842597,1.386467916,0.1170514142,0.3274088609,1.232073037,0.675723115,-0.4345446392,-0.948721812,0.1932423685,-0.8279928182
16,13.69504753,13.74529286,7.283009911,0.483115793,0.58484665,0.3446128667,0.8263981336,0.2110051897,-0.8698942905,0.874781737,-0.6560407786,0.2276465667
19,13.10506471,13.75943737,0.5606496766,1.41303075,0.05994886501,0.01554323905,1.088769641,0.8671695494,0.9160795183,0.421006328,0.1609507202,0.4418528055
20,13.65504254,14.40341967,2.724929699,1.260495299,0.4838451576,0.4726324836,1.065207967,-0.5462542763,0.7971548197,0.3640188575,-0.2049083072,0.416961303
21,13.08871416,14.52788821,0.6622768314,1.312372662,0.5272247402,0.3935633474,1.217729985,0.8568074312,-0.9318373016,-0.7111003481,0.1859265988,-0.6974727876
