hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,13.36562136,14.05578265,8.755539368,1.06296866,0.9362505812,0.4853765646,0.7416834998,0.218743899,0.7547275646,-0.496922635,0.09146834833,-0.7465970894
1,13.43420157,14.4775193,0.882838574,0.4369652247,0.3921519558,0.08300025357,1.474844501,-0.02372032726,0.2560156879,0.8805902023,0.1021871662,0.9664259699
2,12.86558223,14.12338352,0.8305436624,0.4432598606,0.164079145,0.5253942219,1.3295035,0.7607907079,0.3785860877,0.575458206,0.018031607,-0.6872358778
3,12.64598254,14.4188218,0.1663712713,0.712370379,0.4115914146,0.04575822523,0.9479740794,0.87160822,0.7841647301,0.5765513327,-0.391169678,-0.9142866987
4,12.51816029,13.6132438,0.6788716214,0.3349506784,0.6221663007,0.1691318829,0.8516243933,-0.008318343972,-0.9380277921,0.06697945549,-0.4886217729,0.5446575188
5,12.82998333,14.68922893,0.002217396579,0.727948719,0.287910185,0.3429333486,1.01328474,-0.8036694259,0.4313158031,0.7520930395,-0.1161163436,-0.008614169439
8,12.53059614,14.87041849,0.1428563138,0.942249458,0.1437186809,0.1384191462,1.377041191,0.4352748213,0.8967401962,0.07418512181,0.07603124203,0.01237249527
9,12.70553839,14.3131094,0.1777828726,1.471362265,0.7036971379,0.2242386105,0.9575938256,0.8729409438,0.1105662743,0.03591788728,-0.4687079293,0.2095096297
10,13.34347871,13.61682091,7.124653886,1.235647429,0.9433594916,0.4855739579,0.9772172823,-0.1700997708,0.8011955407,0.01307417288,-0.3517441496,-0.8898341566
11,12.76467628,14.58374514,0.01803057236,1.124563293,0.5114633749,0.1007138018,1.485625647,-0.9616981596,0.2159531112,-0.2843650274,-0.5989169594,-0.484737945
13,12.70466463,14.52833861,0.003339792616,0.835969081,0.004949938237,0.4838696909,1.140091253,0.6033097567,0.4448395089,0.7435415333,-0.1679058353,-0.6044431243
14,12.7548369,14.00189437,0.4900147225,0.6954106824,0.5452151539,0.5864122471,0.939123455,-0.1979214697,0.2603234676,-0.2318765671,-0.5291657182,0.5620187692
18,12.61652491,13.98645714,2.812511413,1.252871768,0.3966455931,0.5610388071,0.7375908376,-0.2118515322,0.1871260906,0.2241146342,-0.5806544419,-0.5930256633
20,13.64706135,13.86069899,5.508433209,0.3468292413,0.1870582936,0.347459677,0.6743897779,0.2841753255,-0.4107626814,-0.3051450791,-0.5267196663,-0.8319377036
22,13.67218921,14.21686982,2.07445722,1.342650037,0.775751945,0.1610959388,0.6721783146,-0.800052675,0.8231186708,-0.2451613063,-0.07798904572,0.1681261942
23,12.78823352,14.2983773,0.08165115998,0.95728771,0.7070221205,0.4176526375,0.8744790784,-0.1456854177,-0.5934984657,-0.7038449333,-0.5777544403,0.7891049156
24,12.80569095,14.96496182,0.00704396032,0.5476256514,0.2966773249,0.4317595339,1.141477304,-0.7479628841,0.4687560308,0.7614220132,-0.2076353991,-0.8160073822
25,12.97338826,14.63241807,5.116392084,1.074001615,0.7152473911,0.4418316637,0.911417823,0.4431792195,0.9129055507,0.3610881656,-0.4896736481,0.08832575203
27,12.57814895,14.78685819,0.01548192331,1.251149408,0.1241070807,0.1071533907,0.6107520599,0.02259542096,-0.9454177522,0.5428797091,-0.530317778,0.5005279844
30,12.97543456,14.56503395,7.05654561,0.5089043363,0.9195455619,0.3323688645,0.7350916146,-0.09303743863,0.7612302215,-0.9141049175,-0.2235186105,-0.1276977069
31,12.91884845,14.81969359,0.1323081475,0.7821133755,0.3008949269,0.08174819418,1.445502489,0.1063178517,-0.9839272529,-0.2149444399,-0.3375782561,0.4672930738
32,12.53264957,14.6475843,0.004255644097,1.148236699,0.09400649076,0.5109820335,1.064623832,-0.4694489471,-0.1029730544,0.9927196017,-0.5628741736,0.07275915999
33,12.56217647,13.96696067,0.06626493493,1.404306101,0.3080602874,0.413217368,1.058369458,-0.5093074398,-0.7014076102,-0.5866837032,-0.1084111818,-0.1996866417
34,12.76871901,13.89475089,0.501680272,0.7558199284,0.2226088167,0.2021488456,1.426048191,-0.8571842568,-0.5436602106,0.6317083465,-0.224105516,-0.4181237189
35,12.8497526,14.37879456,1.230993608,0.7168011374,0.3360393414,0.5324976197,1.330038033,0.3996649417,0.9222096637,-0.8000905544,0.09453701848,-0.6885311387
