hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.57615584,14.1881119,8.514836894,0.5020362308,0.3823457194,0.1655426252,1.187802639,0.8976023652,-0.8633129226,0.6341036711,-0.2412525723,0.8301516226
1,12.51820972,14.77948863,3.392724371,1.4621803,0.5081421741,0.2858712213,0.6833198576,-0.7418662844,0.1660764319,0.8310107768,-0.4566761361,-0.1975037584
3,13.33056926,14.90932136,4.015888145,0.4958329418,0.3507855647,0.01401668421,1.195918677,-0.2810064149,0.501873714,0.8697224918,-0.1823532807,0.5832549248
4,12.61872225,14.0854215,4.860857617,0.5346074056,0.9510549698,0.08670605996,1.117757444,0.2920557631,-0.1345365063,-0.240280965,0.08613462597,-0.3964411974
7,13.19248991,14.14230019,1.257304108,0.8618472536,0.06370310631,0.03021887318,0.8696774561,0.622351268,0.8780971599,-0.05607767915,0.1076552301,-0.1651151524
8,13.50046377,14.63593115,1.352663339,0.8574213987,0.144343183,0.1547540906,1.461414323,-0.6608086973,-0.7668997375,-0.4998756467,-0.293229701,0.2804123416
9,12.73152819,14.0552626,0.004614495548,1.001808514,0.492105394,0.2819198089,0.7965618314,0.1814036993,0.42040228,-0.9398838207,-0.5852103344,-0.5673559361
11,12.67942898,14.34533042,0.02655336829,0.5624947488,0.118046603,0.3772866254,1.121233895,0.8676952141,-0.3855447433,-0.07017738245,-0.3900881404,0.2394372967
14,12.53506093,15.0217791,0.003436466336,1.080941623,0.4077137017,0.5045369021,0.7533533576,-0.9121789897,-0.3326313817,0.5848354639,-0.008904985637,-0.7869292604
16,12.87821596,14.95720217,1.125992521,0.4538661607,0.2646223452,0.4677807037,1.461402458,0.3824217128,-0.1354349036,0.7370417142,-0.5515700985,-0.3679566447
17,12.85637784,14.82724802,3.853379484,1.392716081,0.08237176157,0.4533363339,1.335711017,-0.9233759664,-0.9615512613,0.5494710726,-0.604360609,-0.4376036535
21,13.34048204,13.92650421,5.016351147,0.7964461132,0.8488486514,0.6072520759,0.8616303024,-0.185651065,0.7274077675,0.9957841733,-0.2904122775,-0.3394016545
24,13.45347746,14.71795918,8.420653906,0.7216318753,0.6901682674,0.08427184697,0.7506968309,-0.4704242674,-0.9701759084,0.9717086237,-0.2047325359,0.6902182533
26,12.58081683,14.45818551,2.753611244,0.6753806018,0.2212750176,0.1653531074,1.037127999,-0.06143136942,0.7885721358,-0.6531352835,0.05884222947,0.9834787903
28,12.76675047,14.69567466,0.001080887585,1.04624684,0.4604858202,0.1685228345,0.5894684082,0.7876298095,-0.4770451592,0.8102469598,-0.4481053965,-0.1784062215
29,13.64180558,14.79533833,1.749258982,0.4617382679,0.01016239591,0.08317104974,1.415647438,0.6530161846,0.4933406434,0.6586068995,0.08235613123,-0.8637143385
30,12.60734926,13.67313553,0.006720090338,0.5661426932,0.2992212105,0.5592777744,0.6046794864,-0.3469157078,0.2415040719,0.9915767227,-0.4469604199,0.4823255332
35,12.52891205,13.6692512,1.232404379,0.9879020874,0.6934390339,0.5335498173,0.6842552216,-0.1059327113,0.04434626755,-0.6638275926,0.02651810279,-0.2877211307
37,13.49699489,14.20596613,2.268454472,1.04947276,0.6607402947,0.6019385274,1.047230841,-0.5195740292,0.7159051506,0.1912449727,0.116743074,-0.7368637833
39,12.56473598,14.77192068,0.4432026609,1.130187567,0.03825615738,0.1609242649,1.384559229,0.1198701559,0.4126903908,0.9901398029,0.1382098841,0.6796500733
41,12.53837936,14.29865688,0.05245419166,0.5531692768,0.2290651271,0.2254108853,1.134796494,0.008421519076,0.8180438919,0.8727653568,-0.4535671777,0.9721971986
45,12.77565908,15.08564263,0.005988209435,0.9777817885,0.5606913144,0.320000854,1.162264051,0.3600780919,0.4856769129,0.8699000105,-0.2030039654,0.6180340414
46,12.61415636,15.04599723,0.001622181535,1.395165497,0.4312221483,0.5379492372,0.6299068084,-0.572911639,0.5847159258,0.2375428274,0.001653072252,0.2256623136
49,13.60479602,13.97551541,5.333006758,0.6454786134,0.4455005592,0.2532824849,0.6852632189,0.501673495,-0.2527860099,-0.5872457572,-0.5370384095,0.7396840425
54,12.64008735,15.02753384,0.1076598084,0.9371541344,0.8415029682,0.5190373024,0.9000260798,0.8195049348,-0.5262220382,-0.8974349554,-0.4920789957,0.9096388804
55,12.52805832,14.0900943,0.187766765,0.679009413,0.08430076746,0.1977100283,1.174771084,0.8868783511,-0.1342515072,0.1071583985,-0.1870840928,0.04517553699
56,12.62701492,14.02415699,2.737516944,0.7838634713,0.218157654,0.5317977171,1.382492983,-0.2929637476,0.4077546387,-0.9483849741,-0.1103829187,-0.7218183022
60,13.34543299,14.04040834,1.590751204,0.8041206602,0.5498134415,0.1489504354,1.247097801,0.2225652765,-0.2764574741,0.08356498694,-0.4920154337,-0.9290661811
61,12.62141564,14.06800676,0.1080421076,1.274141628,0.537180161,0.3752918589,0.9270775,-0.8620547393,-0.6711748923,0.969643584,0.009812390129,0.8906391464
64,13.04472642,14.06256247,4.316982461,1.310102751,0.9762984356,0.2768991408,1.29559447,-0.7940903502,0.6813893349,-0.6303518417,0.05756063509,0.6792573707
66,12.82218659,14.0414248,5.234774716,1.020940459,0.6393423833,0.4563900896,0.6680149745,0.3867525928,-0.9709899962,0.9437072127,-0.5384174758,-0.2494996028
68,12.56116462,14.28462596,0.001157481906,1.472335726,0.3649363482,0.4003550285,0.8869476929,-0.2669708414,-0.9871530593,0.2071236185,-0.5690195023,0.9713079119
70,13.43458378,14.97108067,5.679259131,1.415772026,0.3144375651,0.009899321719,1.110610243,0.5298092697,-0.6529307174,0.623855141,-0.08554887364,0.888772585
71,12.75207628,14.10117648,0.002086356043,0.7451439404,0.8582572031,0.3581398933,1.042296273,-0.09227647305,0.2048472314,-0.1932490481,0.04741324998,0.2666024409
72,12.88768067,13.71908107,0.001238695241,1.201288405,0.588126254,0.3404936579,1.200742103,0.5135876354,0.9164148655,-0.1966617947,-0.2621471508,0.8602594225
73,12.82013241,14.2750596,0.01520343419,0.5030099102,0.8750529062,0.4519924919,0.6309870046,-0.1823358372,-0.5022890646,-0.5832931006,-0.5986690862,-0.3230226839
74,13.00457257,14.37563253,3.873842955,0.501687019,0.04015349632,0.2048440227,1.416249239,-0.1503648587,-0.3924512383,-0.3498558595,-0.1295958934,-0.8820495828
78,12.97229932,14.08483866,0.7589079839,0.772490796,0.7378616954,0.139775445,1.103222413,-0.7659157327,-0.03580068232,0.3268764391,-0.0523109236,-0.4754315897
79,13.2604085,14.89188921,4.9998915,0.9086471855,0.5840586938,0.3376668301,1.113634937,0.5220011406,-0.7608623255,0.2922175385,-0.6330470804,-0.4688087177
80,12.77886482,14.42686519,2.64562941,1.050348376,0.8571449911,0.419261606,0.8514742332,-0.561904527,0.1751714961,0.9025331329,-0.2723046676,0.6256814739
81,12.62117874,13.79723787,0.1639854459,1.47313158,0.159866396,0.2590247226,1.488321591,-0.06226139675,-0.2544070342,0.5945385057,-0.01877993493,0.813149793
84,13.08582505,15.04404391,2.459963987,0.8591786299,0.3797249311,0.2674183538,1.242285018,-0.1947419179,-0.5801043578,-0.174018689,-0.2892980868,-0.31998494
85,12.61180738,14.1376604,0.5067095965,0.6244585258,0.1089922984,0.2415445385,1.24701508,0.2806713829,-0.1732832884,0.4517177352,0.120606913,0.481806209
88,12.81507738,15.09730422,0.04615876827,0.3331129732,0.2739177364,0.5162425304,1.002027729,0.6510468566,-0.3480295523,0.4586678477,-0.1726825061,-0.8478791508
92,12.74679453,13.82466898,0.3191454564,1.352287448,0.7043029646,0.149747587,1.228754677,0.03974413067,0.1668588039,0.9861399105,-0.2783086732,0.1405234455
93,12.8927674,14.82536809,0.1919048716,1.203708512,0.03200561285,0.5701562764,0.6342338863,-0.2438242803,0.866884441,-0.08128064184,-0.6399772481,0.4152522796
95,12.58151318,13.80264836,0.1277263116,1.064105162,0.6931741892,0.3020906943,1.233757612,0.8579912509,-0.1394981121,-0.9236148127,0.1471430929,-0.06347537125
98,13.29299793,13.66866441,0.7606722439,0.9265282536,0.3467477176,0.2222135817,1.189400759,-0.6894316038,-0.8395698772,0.3954332219,-0.4531029625,-0.9091399669
100,12.52562972,14.10128503,2.225502513,0.8449373908,0.169494017,0.5111061825,0.6788543879,-0.5321143815,0.701457127,-0.08343556638,0.1121119363,-0.9201147811
