hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
3,12.95589465,13.60672937,0.008023514096,1.036895244,0.7851466492,0.07472473302,0.8436834357,-0.3366405107,0.6539222642,-0.1320964178,0.07345744581,0.8724863868
4,12.68601726,13.90692312,0.04501608307,0.6865002057,0.6160099157,0.4383311269,1.216275124,0.3648580294,0.9270887794,-0.03842948707,-0.2028803754,-0.5774596528
6,12.61203176,14.65467306,0.05706298055,1.124976448,0.04400712716,0.1681117567,1.432287128,-0.9782749018,-0.2834788471,0.1610005672,-0.4100894696,0.8574873236
7,13.02958528,14.56153004,0.6577497315,0.7596418321,0.175328253,0.2358221298,0.6951777174,0.3952470281,-0.9483801352,-0.4712863964,-0.6303984942,0.3940165192
8,13.04782243,14.72561679,0.8835599696,0.446131107,0.1637187811,0.3837645345,1.27910876,0.6726037056,-0.2780021554,-0.009910664684,-0.03976043097,-0.616549924
9,13.65055427,14.62011989,8.657793353,0.8021504762,0.8476884824,0.1032713768,1.09021716,0.4814437536,0.866159935,-0.8234644331,0.1916076919,-0.3590223699
10,12.77375074,14.68062334,2.429544811,0.6990135656,0.1048631058,0.3362660188,0.6766629207,0.007291414846,-0.0635193107,-0.6723308037,-0.2693463876,-0.5056988755
11,13.39366621,14.40105255,7.699362895,1.234791397,0.17948403,0.2125034155,0.7065073721,0.553348126,-0.2752076826,0.1541820616,-0.1508554797,0.381975284
12,12.57353511,13.91656817,3.887497951,0.6249268853,0.9740185385,0.244749352,0.9028620355,-0.1525311868,-0.1070183201,0.6466714856,-0.6243413841,0.470561177
14,12.73479163,13.61304523,1.044841393,0.3159742035,0.3093690458,0.4451152396,0.622731468,-0.9595158865,-0.7311929834,-0.4431711551,0.1413793698,0.4937559155
18,13.61669305,14.14864678,4.312273383,1.380203186,0.4148748805,0.4280843289,1.059938365,-0.9459923628,0.1072969727,0.9319119758,-0.5816987939,-0.509624013
21,13.50354551,14.16888196,2.250416477,0.4855561967,0.09574861525,0.05378317567,1.328935366,-0.4203561569,-0.9283227818,-0.3824146952,-0.298276013,0.2378804913
22,12.85990307,14.38765783,0.8975593838,0.4032687914,0.5165069061,0.6008214991,0.7782963387,0.9782731014,0.03592703256,-0.4251523499,-0.6582241666,-0.3740481797
24,12.804706,13.66229536,2.94936608,0.6667313923,0.755964096,0.3651167655,1.197815221,-0.1224421285,0.7419806992,-0.459468836,-0.4299799804,0.2567927221
28,13.36485692,14.91650544,3.638190815,1.05515685,0.8555499162,0.2105747324,1.133308967,-0.2465471151,-0.5435786178,0.2678987224,-0.08455083645,0.6944569602
30,12.83207488,14.93827058,0.1115190629,1.338965941,0.4066327699,0.3183085809,0.6511147968,-0.1832416338,-0.930969934,-0.4445263869,-0.01043263215,0.3445604444
32,12.81070825,14.09290044,3.0843726,1.268247321,0.08216487836,0.06961862111,1.131253137,0.3682234719,-0.4578503956,-0.7916246,0.08397336281,0.03986872419
33,13.01422027,14.90529857,2.693110504,1.109696936,0.4344081497,0.05804261597,1.025402218,-0.3527749183,0.3910989722,0.05971485968,-0.3726867795,0.9801829046
36,12.77971872,14.61501976,0.006596425521,0.6946924591,0.01747226043,0.1812361123,0.9109588451,-0.9727343153,0.6270738065,0.2023492065,-0.005283668268,0.1961577082
38,13.42626011,14.52242648,6.148806527,1.407260932,0.8131222433,0.5350317692,0.5818316172,-0.2838141917,-0.53228561,0.8646141545,-0.1159937402,-0.2410138125
39,13.08015277,14.02272916,4.46130185,1.464021608,0.8856571081,0.2340938205,0.5857269732,-0.260231744,0.4633211986,-0.7314306738,0.1546100623,0.9619072535
40,12.80037368,15.03413168,0.04984601601,0.8689376611,0.9617624,0.5324115011,1.20243923,-0.85961436,0.3876117053,0.4602880883,-0.2899262392,0.272278028
43,13.10015841,13.7471177,1.11376923,0.8316952783,0.004387103206,0.2710749452,1.044333728,0.2410137798,-0.3560609969,0.9086527638,0.1987189505,0.6031784247
49,12.70505354,15.04937125,0.01947429835,1.406284285,0.5391398099,0.4980409565,0.8921570002,0.9988901725,0.6241925494,0.6983409822,-0.5984323338,0.8776699897
50,13.06491169,14.29793712,1.012131718,0.7655267214,0.5114868761,0.354920402,0.7041416297,0.4368732035,-0.8349140059,-0.6724242163,-0.536646287,-0.1498756198
51,13.41881937,14.11327174,3.25663454,1.151206315,0.7416633192,0.06760629565,1.238323865,-0.8682061604,0.3883287737,0.9935419714,-0.3868163702,-0.5183557742
53,12.6428875,14.99854548,0.001687822809,1.322863357,0.478265762,0.1559989279,0.9547185057,0.9542421043,0.7485352343,-0.1268015024,-0.07629252828,-0.8956389946
