hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.73253968,14.1636327,0.9857811997,0.6648541641,0.4798468564,0.2483646762,1.475489229,-0.8586277651,-0.38014404,0.202883524,-0.3153051297,-0.8419935756
1,12.70113239,13.65641699,0.003465894605,0.9580197397,0.8452032453,0.3713379384,1.380968963,-0.1687909491,-0.6852576968,0.7316658879,-0.2297535873,-0.4708780716
2,12.70776929,14.90081573,0.01039950566,0.5087033791,0.8799507218,0.1009057289,0.799658714,-0.2378159281,0.4725725369,0.9378139901,0.1583929361,-0.01065039775
3,12.63698307,14.31327533,0.1958419562,0.6422691514,0.8799989336,0.3521588744,0.7229227703,-0.6820057407,-0.5954460491,-0.3456847192,0.001451092654,0.556246263
5,12.87008632,14.39211763,0.003794750741,0.5684273614,0.5752773497,0.5117997054,1.126294707,-0.3518033389,0.4970553079,0.7125393446,0.05685943272,0.9765954082
7,12.85636233,13.69223713,8.837220008,1.069038835,0.2808683269,0.2190264972,1.205601703,-0.9572376699,-0.4833822428,0.45799646,-0.3692792767,-0.3151438512
8,12.68476873,14.92855402,0.395125987,1.009740104,0.537651471,0.4944187319,1.316578692,-0.219753895,-0.3492702736,-0.5159329469,0.1212899029,0.9890866135
9,12.86084054,14.15253871,0.01035603461,0.6362986427,0.6903862192,0.4934170054,1.049030083,0.05220251357,-0.06536845952,0.6696015305,-0.2517469443,0.9759531045
13,13.29350909,13.79568475,4.059421724,1.40533584,0.02017031582,0.1121353846,0.8224231912,0.5827528702,-0.6626211506,-0.1375358891,0.07026858368,0.3509996293
18,13.69302391,14.95252321,5.444729014,0.361603912,0.05481305711,0.6006343965,0.8808912212,0.2513431284,0.7532933624,0.1130561668,0.01624190306,-0.8180069251
20,12.86811479,14.75310741,4.525388176,0.4272770203,0.2927673009,0.4948953379,1.215582753,0.3169952109,0.7849631176,-0.1690314395,-0.5420039955,-0.08505043161
24,12.59269805,14.01538906,0.1267103761,1.382564737,0.7111367888,0.2890238939,0.9785928935,-0.9486669011,-0.9139790613,-0.1723452967,0.1687389727,0.6830029796
27,12.50411032,13.62038613,0.003035188805,1.322088026,0.0739857588,0.1923629198,1.322807126,0.6968018209,0.4314738742,0.4572797881,0.1965595012,-0.3728064961
28,12.83050437,13.88254822,1.689719518,1.04259287,0.9129869077,0.4290682946,1.007455706,0.1600757395,-0.8779027843,0.253891455,-0.6014296402,0.9329443903
30,12.94098475,13.83897967,1.192685096,0.8994014285,0.9733225268,0.1407771168,1.133094811,-0.582909014,-0.5361106106,-0.2209460083,0.05833869466,-0.3514584575
32,12.77921404,13.88940053,0.1062431097,0.3245938718,0.8281979404,0.3058242515,1.476085597,0.5924968557,0.294723584,0.3325617561,-0.02221200373,0.4392819168
33,12.8900628,14.56721651,0.08782964656,1.399432143,0.4357204831,0.1594231765,1.280687869,0.7672309853,0.7626274016,0.7989703073,0.1658019515,0.8578061209
37,12.52861102,15.02415048,0.003379760715,0.9231905354,0.4463187572,0.5440537679,1.124904787,-0.2115574842,-0.2392261528,-0.005750247382,-0.5719576382,0.1390873981
40,13.08469153,13.85408632,8.167866713,0.8338569216,0.2986161899,0.3077926126,1.280418791,-0.8578484132,0.4886413982,-0.9946494434,-0.2978670054,0.2130028274
41,12.50014426,14.25157428,0.3508056798,0.5100476625,0.5400366741,0.5142567558,1.210156845,-0.6836807537,-0.5401631868,-0.1620165988,-0.6126399022,0.1154349134
43,12.72795896,14.53202687,2.876393998,0.7185383758,0.8565432844,0.1812242092,1.08381424,0.11443623,-0.7405505117,0.1882617097,-0.1990691338,-0.2511901149
45,12.63845095,13.92277879,0.149818086,0.6011850359,0.8616742841,0.4611806924,1.432794337,-0.1636064022,0.1902544382,-0.01461684273,-0.6656131861,-0.7518404313
