hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.86172143,13.72651365,8.502486129,0.8269464315,0.01203695523,0.2341363324,1.23112906,0.3311632396,-0.1849813007,-0.9637463873,0.02414700257,0.05934279391
1,12.90502599,14.28207387,1.405370572,0.7121484833,0.5646235908,0.07955948586,0.8700401654,0.8805445383,0.4997584028,-0.4575944327,-0.04191788098,0.7371295678
4,12.87483672,14.68928127,0.5389882603,0.684513231,0.7027745142,0.5504605602,1.409400894,0.9023774646,0.6723159514,-0.5731696377,-0.6539990696,-0.2791630854
6,12.8790956,15.02140884,0.1871258255,1.388053204,0.365299433,0.5155650108,1.039522162,0.5485755373,-0.1989145151,0.7755162251,-0.2715767029,-0.3965820325
8,12.69973314,14.79447804,0.0330432566,0.8624681045,0.2618701789,0.1111624185,1.074952094,0.1290649815,-0.612191805,0.3081464456,-0.5611948514,0.3576124679
9,12.9025554,13.75743598,2.382683587,0.6904085198,0.9780773353,0.4079434712,1.389228103,-0.1239603086,0.2058331478,0.4536576153,-0.08259506698,0.9289795341
10,12.74795124,14.59619925,0.2524434227,0.8481796371,0.00425532171,0.5611252524,1.15981881,0.9723162351,0.05699524618,0.4257197671,-0.5155699576,-0.3354776527
11,12.93299171,13.62236915,8.568814339,0.7025275523,0.8434007794,0.2183147498,1.208472171,0.7212852575,-0.3981611853,0.3391843567,-0.6691896326,0.5948390371
12,12.61318466,14.62597802,1.468853254,0.6299953146,0.9614348093,0.09191744956,0.7800487127,-0.8701259389,0.1034872421,0.4322634494,0.1439559486,-0.1366482089
19,12.57585308,14.6913191,0.002035897921,0.8517370541,0.3338243353,0.5546315754,0.8515091866,0.6261098973,-0.43997335,0.7424981644,-0.5501533543,0.6669403995
20,12.51253853,14.45170515,0.0391748991,1.388211491,0.8163081326,0.4846303194,1.334005147,0.8000228153,-0.3615813377,0.3335989988,-0.5438810542,-0.01071529485
22,13.47535126,14.29644217,0.9571059677,1.247848711,0.1438768511,0.2958557029,1.37192195,0.8291773763,-0.787015434,-0.1703484722,2.399815813e-05,-0.6725497931
23,13.07207943,14.57521514,1.48873751,0.8244482741,0.6435004392,0.3290798657,0.9748524725,-0.3178557457,-0.8999843583,-0.05840520282,-0.110702521,-0.7244387771
24,12.72188024,14.96892794,0.05197926257,1.123121846,0.6990077201,0.2246985489,1.219075258,0.2617560084,-0.1881849624,0.06314413769,-0.002952135291,0.04202080471
25,12.89105472,14.13893347,0.002378650835,0.485642819,0.6728619644,0.0346857854,1.089061961,0.1538314314,-0.5099276736,-0.6088325058,-0.04271063711,-0.876767584
26,12.53639405,14.92063896,0.790892653,0.835506817,0.7226579093,0.6093057046,1.44152233,-0.2310585386,-0.6625825895,-0.5905820354,-0.2581694772,-0.520389864
