hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
2,12.7023921,14.69439647,1.690066281,0.9377886638,0.8867282241,0.1357895758,0.6821066889,-0.8284728399,0.764988468,-0.3967331073,-0.256140071,0.6322670398
3,12.78042841,14.35686434,0.00202138824,1.021838991,0.03281850532,0.06739156405,0.779996772,0.6467482341,-0.5925791144,-0.8090499733,-0.429209226,0.7454226301
4,13.25535491,15.01407106,1.719218742,1.411947017,0.1321764758,0.541574328,0.6932405784,0.3968197379,0.03727658548,-0.09804017514,-0.1253259345,0.4690069341
7,12.82203056,14.02232193,4.661005589,0.8970061074,0.1170135882,0.3942011508,0.9640936431,0.7127579453,0.4425386828,-0.4600106658,-0.0359159661,-0.18996961
12,13.0129525,13.8328384,3.338487448,0.7762788231,0.8787401079,0.6082934208,1.433961184,-0.6908762783,-0.6256539625,0.8174247717,-0.4338883877,0.782849322
17,13.38504046,14.39056722,1.181144049,1.039808294,0.7329145246,0.59436136,1.486361338,-0.8937268106,0.3195720869,-0.3473748074,-0.09534786781,0.7812598198
19,13.2630365,14.6295964,1.863567407,1.006279776,0.1982454662,0.1689944394,0.9787155777,-0.5505010099,-0.2298666165,-0.0314609105,0.03908276633,0.6114555153
20,12.82973489,13.73316563,0.00736811225,0.6171401416,0.8788989812,0.1575530622,0.988562879,-0.7270248113,0.6193088282,-0.5523218629,0.07845163726,0.2982259166
22,13.27132351,13.98802048,4.635924857,0.4742962883,0.9600835374,0.1468797891,1.099913483,-0.4665640142,-0.7933453311,0.4360678048,-0.6680750902,-0.8344903128
26,13.56152768,13.60406028,1.461887381,0.8996746193,0.5770162417,0.4319232762,0.7297827142,-0.4129728109,0.02997551168,-0.6012416578,-0.2480310669,0.1819374491
30,13.02599373,13.86841626,2.070677368,0.5033064625,0.1309353027,0.07053144099,1.180159206,-0.4149875829,0.3816807849,-0.05652559149,-0.4607828132,0.5771796942
32,12.52035277,13.96204209,0.001197340937,1.373678958,0.2157431484,0.1530202419,0.8456949702,-0.01749471458,-0.242492085,0.8668009038,-0.6042211397,0.4620907304
33,12.52365486,14.45457262,0.02355558504,0.9382412417,0.3880557811,0.03798531586,1.195303101,0.6071936758,-0.7614891916,-0.9622329068,-0.4865255603,0.2131231893
36,12.66332999,13.92416103,2.10342606,1.305913704,0.1268302404,0.6043621107,0.8824080576,0.7369062122,0.04041361779,-0.1411592105,-0.1777681655,-0.2478843444
37,13.03657831,14.59005247,3.401376214,1.102791693,0.04853296957,0.4986957631,1.036134808,0.7035931398,-0.2057591095,-0.6236460395,-0.1045971678,0.9662155214
38,12.74807583,13.61522081,0.01919482403,1.101488914,0.5550356308,0.09174601964,1.043589059,-0.4426912327,-0.9101181535,0.3058723814,-0.2240520901,-0.7219458283
41,12.82890063,14.72764873,2.580560056,0.5530455652,0.1371587849,0.2147364337,1.246075628,-0.7185823645,-0.3449255186,0.9016393661,-0.6662000948,-0.6278968704
