hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.88576849,14.31263064,0.001595371127,0.3285525472,0.6786258275,0.1338120693,1.368715525,-0.6211995082,-0.07224008209,-0.3283426301,-0.1879598998,-0.1677024078
1,12.65238999,14.25589467,0.001462493874,0.668795513,0.7949354271,0.4779501419,1.376810717,-0.7475447874,-0.582811633,0.7977571049,-0.304471812,-0.2030583216
2,12.99091709,15.03006737,0.001511988523,0.4323471373,0.2250728074,0.4777383658,0.6932964178,-0.6522319666,0.8404106729,-0.9184142451,-0.5860180196,0.1598130375
3,12.73057379,14.52781303,0.003921166628,0.6944883847,0.05873139195,0.4243603429,0.9884365483,0.7728670314,-0.2093073385,0.1585026512,0.196349239,-0.468392741
5,12.7500174,14.02818411,1.227703405,0.9877039188,0.9581668105,0.4493392537,0.7264767347,0.3459695855,0.5617651552,-0.02429125948,-0.1838540703,-0.1198742961
6,12.96088898,14.00280111,0.942688642,0.6863757918,0.6580880368,0.01676370532,0.6958977614,0.1425132527,-0.5487308639,-0.8308675029,0.1559411388,0.8166418064
7,12.71714921,14.24525849,0.001140672792,0.7650737219,0.6572384268,0.3784353791,0.9922240218,0.1787546293,-0.4129954761,0.1870933585,-0.02203625645,-0.8807707843
12,12.86262321,13.62918036,0.1957601702,1.422113819,0.01616800152,0.5548749529,1.006877971,-0.4665170434,-0.936024966,-0.5784070999,-0.3658252218,0.05319764714
17,13.40949099,13.75091801,8.343637597,1.371936293,0.0505486134,0.01997474119,0.8436374974,0.4087218465,-0.05001896444,0.9415560439,-0.09134257039,-0.5150243943
18,13.2496928,13.69845765,2.033533715,0.6506433365,0.911526916,0.2863657006,0.9153005636,-0.3378858376,0.1380864038,0.4133043052,0.04229440212,0.01614517821
19,12.97606566,15.09826013,6.873750404,1.182182246,0.9753633696,0.3813515609,0.687703311,-0.53202613,-0.6673888178,-0.02193382973,-0.588476243,-0.2238246801
20,13.10112656,14.62050092,7.615984708,0.758118838,0.4229606442,0.5037252934,0.8710420216,-0.1445720442,0.5433129256,0.4840951066,0.1275627383,0.197693168
21,12.54388573,15.04886262,6.386802678,0.5904243824,0.5775821693,0.09347812862,1.003708476,0.4145019986,0.1304525342,-0.4422565457,-0.1452147909,0.9708584099
22,13.36660063,13.62861172,2.190227616,0.5769643203,0.1527458939,0.4682773936,1.131237553,0.08002294368,-0.4236220488,0.6598426793,-0.4784269326,-0.2406512733
23,12.54645766,13.68946519,0.01890198787,0.8345927305,0.7015723246,0.3222539342,0.757477168,-0.3389372686,-0.4338131296,0.2847884613,-0.1617324935,-0.1010013067
25,13.18063524,14.84322651,0.5267585359,0.4054758635,0.7584050668,0.3104603968,0.7543718212,-0.1209775354,-0.04878557936,-0.5572424068,0.1623049902,0.6634504499
26,13.52004132,13.9779657,5.293867447,0.305951021,0.4222170568,0.2251215065,0.7275318342,-0.3804496873,-0.9459693613,-0.606737213,-0.3523058904,-0.6473861783
28,13.21865804,13.89204377,3.973365892,1.466492083,0.1572038032,0.1948035627,1.136178607,0.3799850522,0.8023599381,0.9922542333,-0.4964816713,0.9598143488
29,13.04477777,15.05805508,4.612712763,0.858897474,0.006625080351,0.2306455736,1.196057267,0.4716529916,0.1249447306,-0.5094633216,-0.1374893651,0.3408504382
31,13.63953745,13.75979386,1.410078777,1.257701893,0.1374084644,0.2353276639,1.265597723,0.7921905359,-0.3123214633,0.7688533101,0.09426556792,0.8573770744
32,12.60945475,14.87624565,0.3705930372,0.5558255895,0.6449069833,0.4172754164,1.00089286,0.3164325666,-0.6800138916,-0.815852613,-0.0257900247,0.07201689568
34,13.42802797,13.63076249,0.5077269066,0.9386926067,0.1332711338,0.5702533735,0.6467657117,-0.5288319045,0.9186404998,-0.3711291172,-0.1226246324,-0.380174702
35,12.94566398,15.01494301,4.494062692,0.9498349857,0.7015096161,0.344781535,1.432610019,-0.4465337143,0.06133388878,0.03838502846,-0.0972048263,0.9283698291
36,13.66221744,14.91970509,1.206062606,0.765280149,0.1184080292,0.06076888552,0.6406143787,-0.2358460538,0.03678785616,0.7340074728,-0.461535246,0.1393982552
37,12.69764003,14.81863301,2.269810501,0.9800002993,0.4759692356,0.0562636676,1.054032145,-0.7933144677,-0.5287857606,-0.2668712026,-0.5252437246,0.8440433827
38,12.94179108,14.04666482,0.02477707371,1.386945951,0.39890572,0.05652679132,1.463539898,0.7581928106,-0.959811719,0.6855967875,-0.536179432,-0.2944267239
41,12.78574787,13.75223017,7.162173261,0.3008861497,0.07980417599,0.4304134602,1.15128795,0.2657132063,0.889899449,-0.6499149443,0.1517358303,-0.9539415257
42,12.55266585,14.39472095,0.01601323119,0.4713999718,0.7028522646,0.09087282189,1.098589947,0.3414667678,-0.8648629642,0.2441002464,-0.5047525907,-0.4510041278
43,12.82162452,13.86067793,0.00228327319,0.9236441761,0.2681114894,0.0624825968,1.363428467,-0.8306158794,0.3755552558,-0.09310470836,-0.03090005739,-0.7630328362
44,12.71139777,14.44445998,0.2693003573,0.8698700232,0.2606318608,0.5277536795,0.8308557833,0.462724566,0.7367127697,0.4460748501,-0.5135782274,0.4435962011
45,12.76855954,13.7808003,0.002978869558,1.345258684,0.4338755726,0.3560139604,1.199098292,-0.7786732365,0.2430858632,0.8966952686,-0.001625953735,0.1662085025
46,12.99648737,13.92081773,0.04089020279,1.208382485,0.8257377275,0.3743844471,1.084720932,-0.1832502409,0.6937203766,-0.5733549979,-0.632640445,-0.09305504393
47,13.57163301,14.7418221,3.747936027,0.9201474214,0.9306252343,0.1985478888,1.422110656,-0.426017201,0.8200891208,0.4996496253,-0.4356466834,-0.5549486047
48,12.59028654,13.60995665,0.001107320761,0.9061114875,0.3866513864,0.592120251,1.255077551,-0.4488006415,-0.4850876289,0.3191525789,-0.3642018605,0.9582253662
51,13.47161794,14.08273101,1.962194187,0.662938645,0.4473094013,0.3556305836,0.9943799359,-0.01243969243,-0.3046009358,0.8460785937,0.08320046438,-0.3572742252
52,13.07896067,14.61081897,0.3189409064,0.5143048711,0.6002065146,0.03307168197,0.6144460477,-0.2097317012,0.8880915095,-0.02444272801,-0.2266919166,0.9132518791
54,12.53589461,14.66425534,1.505715466,1.384777755,0.3396561518,0.0002315981106,1.303549825,0.7127822613,0.7762852334,-0.5907304396,-0.04143671586,0.2603487894
57,12.93631779,13.65823182,1.2885883,0.9240965903,0.1386174931,0.5234290135,0.6245668744,-0.4150275856,-0.1593006236,0.03331464008,-0.1025703023,-0.9554742554
59,12.70826517,14.96524074,2.229296229,1.270047724,0.2526733654,0.09574204452,0.6714158132,-0.7563184371,0.9080660509,-0.3306342814,-0.3236454191,-0.03076680322
60,13.16196739,13.90982157,0.5481485884,0.5937675849,0.7471725559,0.4824401469,0.58058804,0.5230865931,-0.642354676,0.716963863,0.139767052,0.8925231626
63,13.57980831,13.98850514,2.323887308,0.9499042159,0.8313275484,0.3462245273,1.408239432,-0.261154309,-0.1653845307,-0.5041373374,-0.114296134,0.9659920091
65,12.67519709,14.15140148,0.01155162617,0.989973947,0.7351267675,0.1191302529,1.406519875,-0.8393760045,0.7455740332,-0.1001246407,-0.4064575066,0.09779588236
71,12.81806494,13.99462681,0.006561672998,0.8246198527,0.7418394702,0.3872383558,1.151551541,0.6481890864,0.8257081535,-0.2749461561,-0.596547761,-0.7234552664
72,13.21120642,13.68565614,0.2279087676,1.411697408,0.8099148322,0.5327661508,0.9843976483,-0.3580117859,0.9041165277,0.3793558608,-0.3336444877,-0.3486623966
73,12.99169721,14.10073692,0.5487956247,0.7178673552,0.7947294252,0.5582600095,0.9525476504,-0.611957236,0.5210794186,0.7099551013,0.1738681146,-0.06104903739
75,13.1515007,14.00271603,4.242232218,0.736357222,0.965802546,0.5386482863,1.124396542,0.4157151867,-0.08260523588,0.2872699065,-0.1999069004,0.3204907269
76,12.76007834,15.09088774,0.636851783,0.3727824282,0.4555051092,0.4401353674,0.8124619533,-0.08556700955,-0.2888048643,0.5972127101,0.1952419548,0.5105099433
