hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.53208558,14.24847069,0.3418949689,1.047197313,0.3150715315,0.4684052953,1.099104634,0.4502860379,-0.7075884147,0.4574427379,-0.3680764237,-0.01859204944
1,12.85596738,13.69774255,0.09630221826,1.341270146,0.3117405131,0.2607287941,1.194100982,-0.729193848,-0.3493407968,0.5391467471,-0.03888340606,0.07057897066
3,13.45644545,15.05936054,2.032106944,0.7035035509,0.6345519424,0.4416552605,0.7627427864,0.6746057357,-0.6352122149,-0.1023866018,-0.02047985633,-0.4053198673
5,12.62164186,14.55817896,0.1859101153,0.7498457201,0.1838751693,0.1618128857,1.252431033,0.8743256442,0.1432149003,0.0974431086,-0.5447375135,-0.4244975428
6,13.56721362,14.28612578,1.337385555,0.6949773079,0.4014688226,0.2935546946,0.6899393718,0.1680384634,-0.7046879496,0.6826184354,-0.06909994601,-0.4733530101
9,12.87837619,13.91305052,5.704394237,1.000146212,0.8855166631,0.1555229498,0.6180171582,-0.9092928954,0.1682513229,0.7238937085,-0.5264561803,0.7311574769
13,12.8544557,14.15909045,0.002715973627,0.7059323114,0.8663328966,0.2742855456,1.341003306,-0.004760890785,-0.3984761726,-0.8734777635,-0.1024596714,-0.421654514
15,13.56690887,13.76974704,2.663964981,1.263223906,0.6559662294,0.3167529904,1.045511507,-0.004226307477,-0.4379815973,-0.7419463417,0.05825431474,0.418871713
16,13.37516141,14.97180909,1.213591934,1.063605559,0.05014898367,0.5905378276,1.308079668,0.1533909534,-0.9618914548,0.2706142627,-0.03337110659,-0.6024915961
17,12.57036759,14.82100708,0.00575978329,0.8298966035,0.06580810989,0.5524610293,0.676875771,0.9525594951,0.005437545465,0.735693384,0.05436265335,-0.2025484606
18,13.67180418,14.10324101,2.322183556,0.9560258915,0.8452839821,0.5978996382,0.9992505744,0.2686542382,-0.9151646726,0.2609345741,-0.2020628274,0.4137200335
26,12.70816081,14.26062427,0.2953202505,0.5875504825,0.3858002776,0.04305233723,0.6852162056,0.6408197415,-0.1164771035,0.4294107499,0.111580995,-0.6673367322
