hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
1,12.66402561,13.893444,0.03981608905,0.4836744287,0.7065004461,0.2976336598,1.05438952,-0.8964768734,0.7952611981,0.1947643424,-0.1987632026,-0.4983041039
2,13.0255537,14.0084926,9.003845502,0.4152281302,0.2053745204,0.2366160606,1.371829575,-0.271078984,0.3633494602,-0.08007213682,-0.3021511912,0.2547242016
6,12.68807554,14.3358318,0.3239877653,1.474022211,0.2122380549,0.02366136935,0.7302938182,0.4820393872,0.06324717851,0.6099607666,0.1852494965,0.6023030646
7,12.92443327,14.99735573,1.494731368,0.5058769958,0.4281052675,0.6072004612,1.474118155,0.6938737178,0.8209556215,-0.624735535,0.08572231386,0.03475372714
9,13.23800703,14.664301,5.386748499,1.206079123,0.4788563416,0.07097793906,0.7987815471,0.1529698515,-0.5117756802,-0.4697969206,0.1866068939,0.5906457726
10,12.70550309,13.60638891,2.4742366,0.8043527514,0.8688522439,0.4215205806,1.002518863,-0.510759536,0.3815123527,-0.7549308414,-0.311695131,-0.08101234622
14,12.69341138,14.53324993,0.02746121465,0.9228808381,0.4021904477,0.4825134851,0.7585115248,-0.8155925913,0.4925111697,0.2767326558,-0.1776875556,0.9111002069
15,12.9557792,14.05046838,3.857443568,1.400106151,0.5870918457,0.1948510573,1.371735982,-0.5855800447,-0.8616877304,-0.1478111701,-0.02870652707,-0.4219664907
16,12.77745672,14.91888507,0.03650910045,1.212278343,0.9606295421,0.1415111023,0.7908256408,0.6183540919,-0.9418939422,-0.5459125533,-0.02564127246,-0.1198333205
17,12.91483523,14.91687027,5.188003049,1.144669845,0.5099694205,0.3005479275,0.6918501568,-0.5379437326,-0.408715609,0.05286746236,0.1986742097,0.4157508028
20,12.62642657,14.36097603,0.1391639186,0.7658573506,0.5819748996,0.4987802087,0.70319535,0.6117131213,0.8439247956,-0.727602229,0.1059391375,0.01248311634
24,13.25259153,14.13935396,0.7819692144,1.360255451,0.4836975349,0.4636382252,0.8743845818,0.4836917237,-0.6839459361,-0.4206357106,-0.6665457362,-0.2432589482
27,12.50013333,14.32663641,0.006179317675,0.6941545212,0.9691077261,0.146681912,1.005950558,0.4351339393,0.815049403,-0.2808006431,-0.1241117243,0.1404320822
29,13.32862366,14.32029771,1.34130365,1.348675379,0.04731789033,0.5680689241,0.7409060164,0.5005025868,0.5731450118,-0.2893647589,-0.01432508451,0.1212832649
30,12.7928892,14.07756622,0.7313106856,0.7814428559,0.6982291086,0.4543120108,0.9174138966,0.1432078953,-0.8745580767,-0.7255651344,-0.205751464,-0.3039195209
33,12.78722429,14.60902788,0.7187363332,0.3898742634,0.5360939448,0.5559575708,0.6228814647,-0.456741584,0.0008460415274,-0.9579873408,-0.6117879692,0.4852698612
34,12.96065194,13.95357853,0.3084068318,0.7681351451,0.5319532137,0.4161952788,1.267478687,0.4715969735,-0.07542666391,0.968414572,-0.09344189764,-0.62415548
35,12.50878126,14.49987949,0.03014036609,1.178557217,0.6895725566,0.4443133994,0.6070337206,0.1411723069,-0.3109681163,-0.890596538,-0.02182329032,0.2553464451
36,12.66957637,14.6811753,8.28817626,1.421972559,0.5477860628,0.498208274,0.8842889248,-0.4237136611,-0.4696605945,0.5470445105,-0.1310798867,-0.633591005
37,12.82512172,14.28602896,0.03406496655,1.43646094,0.2193566061,0.462666933,1.430180905,0.9331526267,-0.5868403368,0.856919118,-0.13790215,-0.6099232366
38,13.06460428,14.89160091,2.205142205,1.218255129,0.07560512376,0.0125382897,1.131788064,0.1606794955,-0.4104642673,-0.7856629944,-0.1912681789,-0.296299242
39,13.66588576,14.03482785,0.9259201945,0.5539230177,0.4549437846,0.330559324,0.9511672566,-0.8125764808,-0.2601758795,0.4825647732,-0.01217238207,0.8527938479
42,12.78181602,14.68724236,0.0318175418,0.7574146705,0.3850931041,0.5274789074,1.271229538,0.4663761014,-0.9653477096,-0.9828229287,-0.2841580795,-0.2148598906
43,12.7823874,14.08681277,6.879114384,0.8225618787,0.5039877101,0.5832224613,0.7517557964,0.4449410428,0.2755855292,0.2880282944,-0.3420248615,-0.6815073366
44,13.40115249,13.75223664,1.233506388,1.355271117,0.1704471915,0.4168356288,1.06636836,0.5835237436,-0.6793874954,-0.3211330595,-0.5407419627,0.8784671846
47,12.56835992,13.60597801,0.2581342227,0.9822552622,0.05294077913,0.5225715945,0.6474219851,-0.5860707368,0.4215786284,-0.5818160709,0.1590826343,-0.947837373
