hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
2,13.3338841,14.29328276,0.6712029976,1.229756382,0.935204362,0.2648338017,1.216032641,0.04382644088,0.1363149348,-0.3929050511,-0.586426547,-0.1455519745
6,12.80187818,14.62284046,0.004069716483,0.3184773398,0.5515989317,0.1780825815,1.130110649,-0.3394629964,0.7399656212,0.1040453402,-0.3735700571,0.3747475937
7,12.54041138,14.92665251,0.281486477,1.224524856,0.959626082,0.4605512389,0.9440990863,-0.1120927562,0.8452920897,-0.3525019134,0.1916479425,-0.1616611479
13,12.71344127,14.80507995,0.01021945973,0.7064477532,0.8682044025,0.4900484815,1.067903859,-0.5191922714,0.6819229955,-0.8232458871,-0.2323145433,-0.2231195957
17,12.89880059,13.77717504,0.1258650796,1.38182463,0.2030543942,0.1716777754,0.7943379333,0.9306825461,-0.5214439344,-0.6059733249,-0.2317933921,0.2735646634
18,12.65678059,14.84177379,0.00477493007,1.159497261,0.5887410031,0.5572463342,1.330027048,0.0236229974,0.7206549334,0.3385450214,-0.5498369289,0.6603995086
20,12.62856146,14.54573092,0.001279632847,1.386017493,0.4029069298,0.3217114434,1.136643433,0.8953542118,-0.21487613,0.8625500525,0.1579143845,-0.1477103082
22,13.02007496,14.36210816,0.3066367526,0.7320147692,0.02542669217,0.07830424238,1.269873388,-0.9513052461,-0.813969146,0.07813537971,-0.453705277,-0.2031142577
23,12.64315715,14.61508886,0.735167602,1.356603042,0.9358929206,0.1001000658,1.148542491,-0.053894946,-0.4525120959,0.7965521434,-0.3660703002,-0.8447568419
26,12.75593716,13.97681627,0.004974265367,0.8840511048,0.9081377905,0.3543761515,0.9278908282,0.3355617823,0.3830740153,-0.9820798185,-0.1060961237,0.7879450306
27,12.95915232,13.78932645,0.08096441487,0.7672871928,0.4185793273,0.3796349992,1.275086577,-0.1862144123,-0.9721158005,0.01660548139,-0.1748380751,-0.4688676414
29,13.66750547,15.00566546,6.942732431,1.229251551,0.6299010435,0.01937392181,0.9060740068,0.2380603804,-0.940238439,0.438946807,-0.598678402,-0.7426153164
30,12.69482483,13.79373667,0.00631101529,0.8752032792,0.6498560827,0.5291333871,1.476549688,0.09071350817,0.373840763,0.8957841399,-0.02738276701,-0.714386565
31,12.59604411,14.90075687,0.4219040296,1.01763533,0.2581671995,0.09646544582,1.470405313,0.5903225606,-0.2355600028,0.1182982009,-0.3826221846,0.1629651136
34,13.55171357,14.38456278,3.610358792,0.5675282776,0.5984728076,0.1295343615,1.231597932,-0.3791656471,-0.9295890291,-0.4808545849,-0.104267,-0.05498907694
