hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.54866394,14.92275392,1.647811472,1.230087291,0.8655568065,0.5715355177,1.005367909,-0.5862802171,-0.2765796399,-0.932085585,0.1115266425,-0.6447375312
1,13.41306587,14.24734843,3.456916062,0.7267834414,0.2533197376,0.5584885868,1.41329869,0.08069500001,0.1340033374,0.2792250645,0.1970358269,-0.08226661591
2,12.58427349,14.88954035,0.003040383264,1.096734757,0.7397738593,0.0025847291,1.362248278,0.2133766675,0.3101893776,0.9659963792,-0.253043046,-0.0869103931
3,13.03995061,14.86730908,0.7255608966,0.6334199686,0.1644426191,0.01669103704,1.234781102,-0.7606841362,-0.7802465158,-0.7813118649,-0.611940594,0.2200158129
4,12.67581316,14.3567349,0.02965108997,0.8691962824,0.5865150894,0.5917651194,0.6786921589,0.7857330497,-0.4425338745,-0.656356413,-0.6255930106,-0.8174998386
6,12.74620333,15.06784294,0.004634522163,1.352111511,0.1348237184,0.009939529566,1.233511158,-0.2262417146,-0.518871842,0.7551230651,-0.4288299839,0.5836609453
8,12.78289643,13.66558358,3.103077911,0.9857679854,0.2299927508,0.5291504057,0.6244310713,-0.8076865733,0.49465159,-0.4213552768,-0.5211262357,0.4305837371
12,12.90488687,14.0038746,0.09880087242,0.4071581166,0.3560465703,0.4561831271,1.388893285,0.8644545221,0.54782004,0.09593026543,-0.3029096108,-0.8919593358
13,13.41285717,14.03710043,1.904410523,0.3997670114,0.3486333127,0.4347884932,1.038919316,-0.5134912147,0.3782267128,-0.5986201147,-0.2117914669,-0.03822296941
15,12.66667871,14.07246775,0.01619793568,0.6648227034,0.6874248989,0.05640265331,1.459758738,-0.1111308165,0.2739589414,-0.1936309009,0.07168872141,0.6403007202
18,12.6163852,13.77898999,0.4569235525,1.350133954,0.4730191736,0.1208852015,1.303765701,-0.5625097725,0.6748503669,0.9263009622,-0.4300397077,-0.6450140924
