hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
2,12.50162182,14.00963032,0.1934174686,0.5729095444,0.6341359199,0.2574387283,0.7091738423,0.63371159,0.8097167964,-0.9854009612,-0.1054249481,-0.059166702
3,12.54632073,13.65719358,0.23514473,1.279950488,0.884294858,0.2264005449,1.021351136,0.6547109277,0.8702358154,0.7509033152,-0.4525439793,0.07578333014
4,12.85870681,14.31170796,0.9049841884,1.164579721,0.4203149937,0.4810235251,1.37543859,0.06166746079,-0.5704649023,-0.8708185571,-0.6264611016,0.02420201093
8,12.509148,14.84471736,0.02043176529,0.527460928,0.1598069305,0.1797230555,0.7607243746,0.6660688167,0.2600752866,-0.1766251036,-0.4473076894,0.3805549823
9,12.75421476,13.60757034,6.181663838,1.195730118,0.4404455762,0.5674175771,0.7960231154,0.534989839,-0.08371594437,0.2277797498,-0.08382198386,-0.5887018126
10,12.91051021,14.40696767,0.002075575912,0.7507598852,0.8872375882,0.09635981051,1.029498642,-0.635591861,0.6018967357,0.6464099705,0.06898281578,-0.0640206896
14,12.74402791,15.07766507,0.005257614175,1.209791943,0.5449676006,0.4578192742,0.8279323395,0.07310977517,0.3176768768,0.1051347416,-0.08527015263,0.534912762
17,12.65004812,15.08899018,0.8510881163,1.406668894,0.2570240791,0.02585923963,1.141066669,-0.4823236713,0.7277542748,-0.8684878753,0.004162423457,0.2143314153
24,12.72506949,14.41439697,1.083515599,0.5700671407,0.6911714752,0.413388296,1.125135463,0.5850068722,-0.4736325806,-0.5160796115,-0.06259349966,-0.434212381
25,13.62433041,15.05290755,2.294984251,1.309742359,0.4087039671,0.2110500738,0.6251155723,0.9776787627,-0.2627895465,-0.3053942254,-0.1249329212,0.8012233884
28,12.90807549,14.69205005,0.001134999808,1.24771123,0.366502724,0.4459027215,0.6210043556,-0.7114056366,-0.6364449899,0.03844543536,0.1285548568,-0.6455741059
29,13.19463534,14.50903156,7.684391142,1.299705582,0.5992398186,0.3891595738,0.7841742263,-0.1169922907,-0.3217215563,0.6782372147,-0.3910289395,0.2670130304
33,12.71691611,14.13436573,0.001530312646,0.3027775816,0.9787051814,0.5351102765,1.025281166,0.2238154687,0.3301683608,0.7868616213,-0.2954668685,0.6023678353
36,12.78682833,14.04781516,0.001726249952,0.5952553747,0.4655166564,0.1379086027,1.223968986,0.1070123673,0.4964637531,0.5055709253,-0.1087044448,0.9330004965
37,13.69794375,14.01931437,5.097634758,0.4200076589,0.02643948787,0.3782305923,0.5839965654,-0.8818587735,0.7594301193,0.6341370647,0.1506692786,-0.8233380293
38,12.87636952,14.12874208,0.03855220054,0.4247942809,0.9439161231,0.5449488238,1.058397979,-0.1396069116,0.3994844974,0.665745455,-0.5637872927,-0.2709742935
39,12.66301531,13.68972493,0.8064017236,0.4858520211,0.870317519,0.2205522802,0.8634378407,0.2942060132,-0.8271777578,0.4769673707,0.05429628146,0.5076828829
40,13.5146119,15.07974575,7.878368905,0.9339003412,0.740653525,0.04600967897,0.6675386603,-0.2158632818,-0.2132410197,0.1521173051,-0.5385298,0.3964387956
42,12.97927021,14.91482456,8.882800909,1.122330062,0.9738988391,0.05620506041,1.155122567,0.2196406642,-0.5523124016,0.2680859932,-0.2601637961,-0.6933708887
44,12.83292699,14.64594098,0.2662295865,0.5193394963,0.7907318159,0.2245890792,0.9500167832,0.5783446608,-0.843333158,-0.2754064699,-0.2269746229,-0.257325191
46,12.57794492,15.00118925,0.001542403581,1.337314981,0.0245861623,0.4799759912,1.47708392,0.6423674197,0.793450138,-0.3021391215,-0.02139687224,-0.3797197939
47,12.80038977,14.11992393,0.4901599297,0.982764697,0.2739101292,0.5191656269,1.18272667,-0.2063537459,-0.8293868896,0.3865736079,0.03430450467,0.4386092216
49,13.48476545,13.65772981,1.268399177,1.116900019,0.4200172207,0.2769930877,0.7587525085,0.1953550837,-0.983669315,0.5997499156,0.085559182,0.163525251
52,12.60918223,14.8347245,0.01695170038,0.9207397802,0.6606496158,0.1056696215,0.9060670739,-0.9317398049,-0.3457801367,-0.8590661036,-0.236552024,-0.2564500387
54,12.80969462,13.94756942,0.003090033957,0.7367171912,0.03343336147,0.4570408542,1.389067391,0.3705670932,-0.6387382279,0.1941937442,-0.2828988881,-0.4336666271
56,13.47618162,13.74769931,1.678492456,1.183492904,0.04911922443,0.1714391203,0.5995325442,-0.5302516778,0.4949617596,0.9265847145,-0.1951322473,0.08309312179
57,13.29744431,14.63963113,1.820803726,1.126037456,0.01357729702,0.2072279998,1.385334949,-0.01596924391,-0.03059451456,-0.3052712353,-0.1638422764,-0.4450568963
58,13.60988977,13.63401773,0.8822646856,0.8226029713,0.1727205397,0.4333414429,0.9338547872,-0.503535316,-0.920037131,0.6055620493,-0.478673517,0.2114568673
59,13.07166165,14.11253921,0.4245545881,1.405868077,0.3727213026,0.3758742526,1.271601283,-0.1664736824,0.6098888018,0.7803380327,-0.5539883703,-0.7237511416
60,12.65862528,14.66876538,0.002856737668,1.122794718,0.1525954092,0.2935687162,0.6744627985,-0.09125151934,-0.2112426139,0.2368843079,0.157267643,-0.09206906917
61,13.26581179,13.99560163,0.7135997795,0.4473973572,0.9563577751,0.2643517393,1.399566364,0.8545974416,0.6824300934,-0.08598997386,-0.02638958367,-0.5036309527
63,12.55875829,13.76022969,0.3100992768,0.8938504128,0.65389617,0.3017499996,0.598690154,-0.8278312306,-0.9044317447,0.2667046186,-0.4023306559,-0.9634352441
64,12.93670444,14.89468816,0.2154869909,0.9050312378,0.050998867,0.4796572373,1.083751042,-0.9181188017,0.06977313036,0.7018428522,0.1631777352,0.04146669621
66,13.02504771,15.02661531,4.148320548,1.476835332,0.1191433375,0.5105904952,1.342449434,-0.09043535848,-0.5966021672,-0.3876795136,-0.3989037538,-0.9342979515
67,12.50968532,13.78970352,0.00150066202,0.823617145,0.07205475552,0.5704927287,1.440581713,0.2704524155,0.7787671551,0.1723289167,0.08867182808,-0.03662871425
69,12.8191072,14.50000844,0.001798982337,0.5864324843,0.479342222,0.1594355241,1.305270473,0.6524371659,-0.2229876934,-0.316751313,-0.4499116256,0.1943190329
