hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
2,12.5852184,14.00889428,0.006363357746,0.7694507268,0.6775162456,0.4952129395,1.120146891,-0.5237925795,-0.4052730934,0.287974871,-0.6521983128,0.6096268237
4,13.11243552,13.63711374,1.085096117,1.023836476,0.2600804957,0.2397828314,0.8372937311,0.8336831989,-0.5050242361,-0.1109397861,-0.1599474455,-0.8196127486
10,12.76746941,14.83546967,0.001077908356,0.6339914321,0.8609464386,0.5742758991,1.116460437,-0.3013513199,0.5133281618,-0.2346451332,-0.4028375462,-0.649620346
16,13.36573621,14.80693921,2.470472108,1.09233318,0.9815670334,0.2160887652,0.8497408748,-0.509837202,-0.8019724633,0.5684292093,0.09904910116,0.8420584302
17,12.82069332,14.87112462,0.003018379824,1.100697809,0.09083398486,0.03932897063,1.135038488,-0.2415898354,0.5737561116,-0.1701116382,-0.1202470025,-0.239742997
18,13.00947685,14.07551249,0.3000028144,0.4387466466,0.665797573,0.5413242889,1.07593457,-0.9640877204,-0.3517945125,-0.02648744781,0.06012392184,-0.4524179614
19,12.84279011,14.92219087,1.736671754,0.6101780134,0.3935590279,0.05329322759,0.9599482216,-0.5257948202,0.00459717463,-0.02218517856,-0.6422705635,0.5844186867
20,12.79891312,14.02639359,8.428121476,1.061225283,0.5557830369,0.2797009789,0.8323415743,0.3208543694,0.5531761727,-0.04598554358,-0.1120241691,0.1846812163
22,12.68016933,14.81099238,1.055991585,0.8768049148,0.206360026,0.09819569368,0.7924098055,-0.7501192613,-0.2612530648,0.1370882642,-0.1492758036,-0.306792247
23,13.07655015,13.86403041,0.5511995734,1.027975213,0.7603057354,0.3480074307,0.6333486234,0.2649933054,-0.4968049803,-0.6576515824,-0.1398184863,-0.6223604197
27,12.77310743,14.11839962,0.008746638265,1.415939331,0.5185969327,0.3165129231,0.9180231362,0.07602638972,-0.6963620334,-0.2168161157,-0.07204476396,-0.5549149338
28,12.96308937,13.88967594,0.375782646,1.204142805,0.4739938521,0.4870370201,1.263084994,-0.2765492596,-0.4743676204,0.9121444623,-0.4080210996,0.4959072491
30,12.68891622,14.75786555,0.1146497122,0.7683046414,0.5106778884,0.5959408833,1.410930434,0.9110788826,-0.3743083527,0.6386434133,-0.6239390796,0.1199924538
32,12.54283927,14.3690414,0.002638020401,0.9752796468,0.8803203916,0.5895016306,0.7353353321,-0.8089239898,-0.6012902479,-0.3019509939,-0.4345997529,-0.504823588
34,12.65641321,14.97675007,0.02728566532,0.7466855011,0.3009389369,0.368726055,1.348552043,-0.1440652441,-0.1198820397,-0.1169814908,0.1654369955,-0.2116549349
35,12.88459446,13.80694408,0.348708073,0.7556625552,0.2335455483,0.08322200398,1.159272092,-0.2569867417,0.7866355441,-0.3473057388,-0.4724908271,0.1632109291
36,12.58084524,14.94051615,0.08587484758,1.029624212,0.4334810041,0.1189476156,1.325912877,-0.0767720939,-0.7045633196,0.8451704441,-0.1270064152,-0.256970534
37,12.96970876,14.55767069,4.443491192,0.7147390652,0.9384357404,0.2141735557,1.190440728,-0.1636771628,0.7488867166,-0.67292213,-0.3146972202,-0.6142675822
39,12.95371889,14.2118042,0.2667288505,0.4351752607,0.2903865683,0.0147679626,0.8374505943,-0.8492145611,0.1413850108,-0.920317944,-0.3509645251,0.1656400632
40,12.64991869,13.81040204,0.2613214676,0.9382176355,0.2188777363,0.07133032283,1.382146814,0.7130638391,-0.0520756664,-0.123525591,-0.2525173989,-0.8923645537
45,12.90402246,14.30709688,3.509827886,0.612130168,0.2409862495,0.4559727124,1.096937732,0.8303654123,-0.5280846712,-0.3112564754,-0.08264216761,0.9034656395
46,12.65976878,13.70915875,2.606136723,0.6482723418,0.4432999246,0.3051080058,0.8896779578,0.4769044606,-0.8879668941,0.1460917854,-0.3910594877,0.6839827293
48,12.92926902,13.70067567,0.001084733307,1.456105288,0.06148726917,0.2606119352,1.464480106,0.2218593247,0.5628241448,0.09656811344,-0.3287922957,-0.1954070503
50,12.66318563,14.58953781,1.147835109,1.280707152,0.1447646409,0.3939147134,0.9489007421,-0.3062704959,0.7728408258,0.7515542527,0.08243350756,-0.5634490361
51,12.6404949,13.98161211,0.01529500652,1.469561924,0.9851052936,0.09677613617,1.435668273,0.04952660918,-0.4558253604,-0.1503738074,-0.5692872091,-0.1884399312
52,13.09126273,15.01835765,0.6911153039,1.138318462,0.5903129762,0.4014959651,0.6291121688,0.4843203917,-0.7174994162,0.7987030357,-0.2132682855,0.6878915617
56,12.85346968,14.2854943,7.363566719,0.5663717146,0.512809146,0.5041755881,0.8645839508,0.5941935561,-0.4568339505,0.1028929393,-0.5431152863,-0.6128676852
59,12.7073481,14.36771179,0.004850682947,0.7590897738,0.7569554513,0.04625288112,1.349756665,0.3303253957,-0.8654255479,0.1254447409,-0.5950402171,0.007623251869
60,12.81377604,13.93346051,0.02121422064,1.005728926,0.3089904251,0.346492452,1.178734624,0.8939873656,-0.8069978864,0.7185180163,-0.2055636966,-0.7279325207
61,13.39563438,14.78129461,0.6991151588,1.418083945,0.8175251582,0.2534829685,0.9799643724,0.09708468485,0.719482087,-0.1145424533,-0.5197056343,-0.7276212966
63,12.83000881,13.86584618,0.05742317038,1.124684834,0.3544615016,0.2492784785,1.372064872,0.8620480217,0.2541591024,-0.5049385263,-0.589482815,0.8285011246
64,12.84855927,14.79243657,0.0279914338,0.7975366439,0.1591395603,0.02450700097,0.9492509625,-0.8193446261,-0.2871842097,0.7190355975,-0.006161183523,0.05695433851
65,12.93919855,14.05331572,0.002177987795,0.3256311998,0.1308810263,0.4625692748,0.751391515,0.1290987948,-0.8416840375,-0.7318252193,0.1708718079,-0.1451157659
66,12.66321018,14.09621028,1.247148525,1.456458204,0.644092843,0.2171871226,1.466236702,-0.1197147474,-0.2151405917,-0.2738395156,0.1126077324,-0.8279547747
68,12.72392216,14.45417076,1.775487215,1.216939488,0.4809629169,0.3685944355,1.287669531,-0.4333850927,0.009511217679,0.1411705296,-0.142330691,-0.529864816
70,13.42954631,14.4222948,4.222378653,0.8623647299,0.888330108,0.197638091,0.6212398611,-0.5210655191,-0.9860930475,-0.9253006722,-0.2453146356,-0.7200746129
72,12.71171948,14.21685781,3.067795686,0.4244298026,0.2242012809,0.4491969789,0.7258507247,0.1686953587,-0.3693915062,0.3778833609,0.1832983709,0.9699992919
