hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.87374968,14.38723155,0.01161083587,0.6604706016,0.04030849159,0.1635757773,0.9864894675,-0.8329092655,0.323156132,-0.540186491,0.1830581127,0.2575997178
1,12.57569605,14.14090364,1.644270183,0.9238334662,0.5862266613,0.01968474116,1.309776789,0.6142925781,0.1930672161,-0.9532424819,-0.4679680661,0.601920589
3,12.56634303,14.23400897,2.861569412,0.9321509469,0.8351016392,0.4193781602,1.141590261,-0.3290182576,0.3113957253,-0.214191841,-0.3407653001,0.305468605
4,12.51756395,14.67633153,0.008592327915,1.07748337,0.4449776598,0.4668553733,1.014427499,-0.8097902192,-0.4884907561,0.4350087821,-0.3034675451,0.2189590407
6,12.82179718,13.78468313,0.0702595414,0.7057803858,0.6430704159,0.1300481317,1.456171528,-0.9320376641,-0.8147165816,0.1772000833,0.09627055049,0.686001011
8,12.87751981,14.7035291,1.519899853,1.053924199,0.5715062705,0.1388167009,1.46582938,-0.06091658287,0.05843196026,0.6024142413,-0.04340561413,0.2401799007
9,12.77372099,14.33070632,0.005237750672,1.322036531,0.7946971518,0.3712758708,1.215459655,-0.9332365117,-0.3485818599,0.6045767853,-0.5916876355,-0.6172287892
10,12.83503469,14.792449,0.1337321617,0.527326383,0.01184974169,0.05764792414,1.295264791,0.4353997611,-0.4224776933,0.1257834773,-0.3713280889,-0.05766492009
12,13.22412442,14.53026055,5.341855087,0.3190410111,0.3960900303,0.3605837895,0.6763032479,0.8171218223,-0.1555828494,-0.925322133,-0.4655401177,-0.398466237
13,12.95814251,13.76773292,0.01992964611,1.032488631,0.7787678991,0.3340536632,1.156414835,0.2779586083,-0.4841256331,0.5378122187,-0.3688187016,0.0396892961
14,12.88423423,13.98655804,0.005061460966,1.059705616,0.6395101463,0.4464965757,1.117749375,-0.7731665794,0.825644665,0.9388537871,-0.3461792536,0.3753882184
17,12.87081007,14.06027766,3.922604975,0.4812806557,0.1346281142,0.35384791,1.19173092,-0.9208939923,-0.0482068015,-0.5145304045,-0.4176412307,-0.5417034441
19,13.15843667,14.87778749,2.439133441,0.4128593472,0.2294818169,0.4434903865,1.207439295,0.3281405015,-0.06684178266,-0.07725824419,-0.4508356439,0.7051603729
22,12.93418725,14.54172975,0.02034202838,0.8306736666,0.3945950077,0.3355523165,1.322593377,0.2449132057,0.5800370197,-0.7390505342,-0.5748836168,-0.7749125281
23,12.57302849,14.34896419,0.2843766761,0.7356090808,0.9668006527,0.2299397425,0.5876927713,-0.9516615861,0.5219400844,-0.4848919106,0.009977976081,-0.2769138044
28,12.62205922,15.09267281,0.1536787321,1.113470059,0.8885128166,0.1379838539,0.9844237925,-0.3094691998,0.8887322691,0.2478534547,0.142510111,-0.5152533296
29,12.76432218,14.31523082,0.1696839273,1.263104495,0.8439710172,0.2390277678,0.6779437186,0.4232943167,-0.6358807336,0.3280588049,0.111494224,0.4176111696
30,13.54708671,13.69622068,2.050124265,0.8740011476,0.6398251534,0.3447512998,0.7689464728,0.4658497049,-0.4575168685,0.3734939442,-0.6189462357,0.1978537171
31,13.00019996,13.69975251,0.6059875445,0.4344347457,0.7377135379,0.4706946985,1.099457657,-0.8871728209,0.2037631232,-0.2442411098,0.02510432431,0.5314283999
32,12.61108182,14.68711964,0.004997031315,1.20536453,0.5923790577,0.07041538014,0.7548250761,0.5093095196,0.6168873761,-0.8139833906,-0.6421799623,-0.6325564086
35,12.95166037,13.6336979,9.052975772,1.25560417,0.7770481387,0.1529422936,0.6665988709,0.1331759672,-0.8276744698,0.2729377508,0.169072445,0.8308684839
36,12.81807288,14.08792845,2.235757551,0.7423164222,0.06996130776,0.3498521814,1.01963956,0.1351757061,-0.5146737372,-0.3392375203,-0.5907054453,-0.8559820664
37,12.55808674,14.74340134,0.2505945986,1.325972758,0.3111758073,0.02139666261,0.5955420521,-0.0306111656,0.4140562619,0.9198049031,0.1290824553,-0.2140504973
