hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,13.49044054,14.15668896,1.270648907,1.102674069,0.06632645316,0.1296583952,1.007801182,0.6907592823,-0.5663274013,0.4376056762,-0.06158574178,-0.1787347081
2,12.53057185,14.35010227,0.007784911013,0.330069157,0.4072842216,0.5865389326,0.7715508496,0.2931596665,-0.2672215576,0.428873471,-0.4542772001,-0.5356527613
3,12.63719997,15.00322611,0.05866595882,1.035755199,0.6667220075,0.2738367881,1.436519307,0.4451662623,0.02473370079,-0.01897962993,-0.4094964903,-0.8549619432
6,13.51237692,14.24595095,2.103665589,1.079211638,0.3206150014,0.1330197211,1.327184808,-0.2601448103,-0.001541846016,0.2870739194,-0.3215434797,-0.2935129127
8,13.17878853,13.92151984,0.6650691895,0.689469818,0.5778722689,0.3656173082,0.7211646664,0.4942294231,-0.3337942339,-0.4310643517,0.1332250782,0.3188685658
9,12.5223515,13.63099541,0.03805381297,0.5632194121,0.67590053,0.4895131161,1.244958365,0.29393768,-0.002379624607,-0.1213910128,0.1519520868,-0.6987268213
13,12.60462422,13.63847262,0.1892066153,1.468885852,0.2791495864,0.4216384612,1.069124348,0.5946658181,-0.6134733084,0.17349788,-0.01239877696,-0.189943362
15,12.80129601,14.38991676,0.009012681503,1.032552069,0.07903846269,0.4867871274,1.336670686,-0.6208190108,-0.9405287732,0.9461621782,-0.6150328161,-0.661043965
16,12.73033745,14.71366657,0.006271169449,0.8124807485,0.4421167245,0.5563929478,1.461247634,-0.15535061,0.3574012646,-0.6845737146,-0.5778062867,-0.6842752434
18,12.52485187,14.48746352,0.2231185178,0.5734730507,0.6633592741,0.3314400876,1.28613594,-0.03514718065,0.5235800748,-0.1547895123,-0.4716970609,0.9388316218
19,12.73008757,14.39804519,1.835620756,1.291855997,0.7593018434,0.2970187938,1.17027498,-0.1545457075,-0.04352016344,-0.461341026,-0.5092551416,0.7689187176
20,13.66723121,14.27567758,5.032687233,1.196756233,0.497137753,0.01397647878,0.8278121658,-0.929625532,-0.1849525232,0.4951530602,-0.140831454,-0.8854359762
22,12.55039548,14.60345359,0.529706656,1.209034616,0.8683924082,0.3573696185,0.7401087462,-0.7266170039,-0.3352222149,0.4093454301,-0.1656411137,-0.4313715846
23,12.58526929,14.25950314,8.49228281,1.471772801,0.1686412962,0.5700294034,1.181844295,-0.3244509993,0.8080791117,-0.6119487417,0.0705533734,0.8469814766
