hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
2,12.6502263,15.07618798,0.001159935314,1.252323844,0.5421955042,0.1520286111,0.8936852828,0.2801768378,-0.6433431171,-0.985812077,-0.5448746551,0.3335952026
4,12.65151762,14.03859204,0.3205263634,0.3681821944,0.2346642766,0.3446563733,1.153299119,-0.05645593425,-0.4433969397,-0.07494833697,-0.2237312888,0.5739147331
9,13.54849127,15.06187745,3.139587371,1.240806202,0.6567424982,0.462745388,0.8723246929,-0.7355910222,0.144188058,0.9507521086,-0.138180057,0.3840434874
10,13.0453671,14.09159208,2.498113975,0.4628634061,0.2810950277,0.1252587989,0.6019684696,-0.4131999192,-0.0955328851,-0.3792500284,-0.611282965,-0.4781952451
12,12.61346028,13.7341836,0.02490393787,1.209043373,0.6627141402,0.2815531878,0.8734445862,0.7336336444,-0.1851568295,0.2926203615,-0.406228521,0.2480803662
13,13.41584238,14.7488926,5.00994506,1.405964371,0.06128447985,0.2796234861,1.103023704,0.5764506508,0.1372201867,0.3381910846,-0.03905099752,-0.0004998718965
17,12.87813583,13.83157456,0.1689489367,1.25849986,0.7818531513,0.5939204636,1.273871076,-0.1264428896,0.6871664764,0.8533460748,-0.2195176716,0.5941860328
20,12.57366083,14.95427226,4.162575645,1.026267648,0.9152077343,0.5289210863,0.6111670016,-0.522841473,-0.4603935585,0.2022645687,0.1250489615,0.3530985477
22,12.83061054,14.6570756,0.9868711311,1.059046264,0.933949717,0.5694387458,1.008586445,0.9761777745,0.7829400726,0.5313184111,-0.46784947,-0.1863883298
25,12.72579993,15.03181948,6.875181569,0.501914728,0.2514063263,0.320245677,1.419030415,-0.4536636123,0.7920783103,-0.3572499276,-0.6091724764,-0.945880498
26,12.87935586,14.97613354,5.42418658,0.8123311356,0.3989272077,0.2496350863,1.440558852,-0.5355521338,-0.8564973844,0.3999840907,0.06571380814,0.2546736306
30,12.98170044,14.82258684,0.969706144,1.156453541,0.0652373207,0.175202085,1.09356145,0.1291492481,-0.8163342625,0.3126274507,-0.2447067579,0.029664743
31,12.57123088,14.62884529,0.1685285643,0.7763969986,0.5084215054,0.5894442572,0.9729850928,-0.1408725449,0.8868569096,-0.9995840344,-0.4644166674,-0.2976665316
