hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.60093604,14.30715439,0.7963863264,0.4340939802,0.3380975178,0.1071071898,0.7627914884,0.8689866835,-0.7115302714,-0.6954205416,-0.1196415817,0.4870762618
4,12.89963972,14.4009422,0.02163437844,1.114860295,0.6830348543,0.01525511566,1.146012311,0.3291218826,-0.8628839225,0.06993199658,0.09756390174,-0.1199704286
5,12.5097099,14.85423251,3.788394456,0.3528427389,0.5955372137,0.6005456245,1.367116923,0.6305944234,0.3237032596,-0.8568987845,0.1643149608,-0.8894556466
8,13.03931452,13.73398861,0.1473147949,0.8121364995,0.9191848159,0.2783342325,1.371083031,0.3284994939,-0.7396336161,-0.1107565981,-0.4648283572,-0.2651326662
11,12.64190867,14.75027185,0.006866544637,0.8988522599,0.2716706855,0.0225608057,0.9948372524,-0.6925803919,-0.4225225307,0.3579816786,0.1323382932,0.3779388591
14,12.81702316,14.39431401,0.00197321024,0.6120793139,0.2309539951,0.4130044885,1.186969894,-0.6107990041,-0.1178613377,0.7715500524,-0.5757911903,0.9754335328
15,13.36958476,14.40616499,7.434846153,0.7672465335,0.03427289542,0.4550879984,1.17682895,-0.274599355,0.8084258658,-0.1097390831,-0.4945151431,-0.4669255366
16,13.47021797,14.48889864,3.317807276,1.427108621,0.8024874038,0.5345610381,1.181278214,-0.5455458479,0.4851748072,-0.8106061441,-0.01582872937,-0.6034740967
18,13.12757927,14.36109166,0.7390462454,0.6144404737,0.4888665176,0.1914130097,1.065995465,0.1245834054,0.5897666232,0.8559907463,-0.465567509,0.1029957184
20,12.85889708,14.23555399,0.005834579809,0.6434462478,0.2571672789,0.186765522,0.8969473972,-0.7215023736,0.8828082044,-0.6380309095,-0.4020612858,0.3452338093
21,13.38218954,14.64048611,7.936664016,0.7033851445,0.05072412811,0.1082396682,1.45418467,0.3089889315,0.2607246131,0.4406448991,-0.6345935984,-0.0142095166
27,12.60566074,14.5475402,0.01446454836,0.9769102772,0.07062500622,0.3479600198,0.790644338,-0.2116635261,0.1594422459,-0.2393365769,-0.6678483913,0.4117866275
28,13.27905018,14.49032765,6.95288934,0.4876704767,0.5221556691,0.1871070542,1.22798941,-0.8757116945,0.6210466528,-0.03833699585,0.1154484027,0.2515883862
29,12.97391339,14.25303371,0.4120522171,0.8389205444,0.7425356775,0.5421895849,0.5871726553,0.4537825476,-0.07852555153,-0.5772549962,-0.5503843844,0.4162856501
30,12.6047589,13.6237105,0.002517630508,0.6954619555,0.7380122891,0.2926439546,0.7075629955,-0.5565242789,0.290674144,-0.1364318502,-0.2596420967,0.5505378566
31,12.71474629,14.16523733,0.07789847829,0.7662643426,0.8097851634,0.3891908539,1.095170045,-0.9750035281,-0.6968248037,0.7111687467,-0.1429437715,0.551248475
32,13.55230923,14.05039232,1.963395362,1.359451446,0.3196587389,0.5806865832,1.034114558,0.4424734404,-0.1440362782,0.4646804959,-0.5964401183,-0.2509821311
33,12.83753317,13.97345424,1.653931713,0.5073058059,0.3695319959,0.5543549971,1.420115324,-0.6163072736,0.386183798,-0.5978677011,-0.4597203531,-0.4825119272
34,12.76452047,13.89898624,1.645412763,0.7743555436,0.5217802244,0.4390037414,0.9160387765,0.1498499037,-0.6233504627,0.6619946148,-0.2712022695,-0.5488475024
35,13.04680979,13.80090893,1.123192995,1.291651792,0.4375782023,0.5384511657,0.9464105603,-0.9038025288,0.7999958997,0.3721966996,-0.627925884,-0.4495752697
38,13.64829291,14.76894754,1.608154645,0.8989826979,0.2523708865,0.2381720895,0.8053245249,0.5471606304,0.4052793111,-0.3526700495,-0.533567927,-0.6492107079
39,12.6525315,14.47220431,0.8688610416,1.068498072,0.7953283127,0.4596621704,0.679500434,-0.4802257769,0.6654912902,-0.2180838376,-0.1449372137,0.1945233136
43,12.81645909,15.09423152,3.03504593,0.4207468208,0.3511728077,0.1729547488,1.4451409,-0.932826299,-0.9262646305,0.6985321104,-0.02836331806,0.7702513464
44,13.03712956,14.32833496,1.536235952,1.198241853,0.655266047,0.01718702889,1.157142045,-0.03477468433,0.7108299876,0.7282047452,-0.209174591,0.6033003329
46,13.21011765,13.62072778,1.509600185,0.8334651251,0.7079284687,0.1967826216,1.364387957,0.2287325673,0.5189865598,-0.5873105754,-0.6408500217,-0.6630869806
48,12.86045872,14.38188036,0.3406874071,1.024087081,0.1433846428,0.1516715672,1.277269173,-0.4528856033,0.8274178276,-0.4513961052,-0.5932792936,0.03617452796
49,13.20247319,15.09481662,1.798274116,1.223297549,0.771726019,0.285349744,1.016272929,-0.5810455313,-0.5077743292,0.6190947274,-0.01042610584,0.08639608884
50,12.97624059,13.8376699,0.004606873019,0.4807998496,0.364994358,0.6075049801,1.102099202,0.2252139882,0.4408604958,-0.2075222774,-0.5054643595,-0.7788523673
51,12.88099004,13.87566363,3.988205347,1.289285407,0.2211323836,0.05994641073,1.479981522,-0.5903180198,-0.6156089665,-0.09695032717,0.1739969777,0.4169774786
52,13.33481888,14.4009624,0.8099582793,0.9388190607,0.05345482952,0.5621250906,0.99931636,0.5604302075,0.3920929094,0.1622129627,-0.2832390896,-0.9214349734
55,12.55228368,14.97659647,2.078422192,1.280919555,0.2575914118,0.04280641827,0.6789800336,0.3495477723,-0.09727413109,-0.01131705578,0.02492513478,-0.7246942363
58,13.20447233,14.36936894,5.101219765,0.7086578528,0.1729784858,0.2595045164,0.9201454187,0.8773471845,-0.9559825027,0.6656701061,-0.6285159511,-0.4378484512
59,12.71806901,14.09336364,0.006858498307,1.057249482,0.2069991927,0.1980518755,1.203062137,0.963770187,-0.7912821208,0.1217077006,0.108006582,0.6224441218
60,12.5627112,13.77789408,0.001736130745,1.194567679,0.1590036194,0.03184496346,0.9474087165,0.7551230501,0.6022138683,-0.7163618412,0.1424009983,-0.5124373528
61,12.78178625,14.082951,0.08241267659,1.236356328,0.7969705155,0.4014633166,1.056763839,0.2500353193,-0.1754772827,-0.7830876923,0.09857109108,-0.7404064801
62,12.55226773,14.04240968,0.02688614747,1.42683793,0.3661708352,0.1770987728,1.480332848,0.8494794594,-0.5946967081,-0.09433925293,-0.5550479813,-0.534669963
63,13.47619293,14.8957507,0.9190626477,1.367467193,0.774839806,0.06231604746,1.313890894,0.3033662777,0.8755620114,-0.2607499081,0.1220873871,-0.770990734
64,12.77710235,14.73793833,0.1728888507,1.036953404,0.2603530179,0.5255131876,0.7371553334,-0.2473579985,0.2868940237,-0.02716814139,-0.1925699733,0.2707580188
65,12.95085774,13.96975802,0.01137838364,0.7242055644,0.1460035114,0.07862508602,0.8529948692,0.625901379,-0.5136643006,0.5236673389,0.1606528538,0.4331542573
66,13.14045127,14.16527769,0.6398255449,1.35166736,0.4017846961,0.1104251907,0.6084271019,0.9834824893,0.6722848982,-0.1624509728,-0.5732803221,0.2868226216
67,12.69501147,14.0134916,0.001680727417,1.36228549,0.3725090246,0.1840345811,0.952023469,0.1059417828,0.4083591651,-0.8780210146,0.06295337953,-0.6361436001
68,13.45977526,14.87252688,2.282630816,0.9722613234,0.7852479141,0.3760309667,1.337226108,-0.3452007998,0.4849817241,0.3800205203,0.08026203694,-0.7940792571
70,12.8580765,13.70239585,0.003143389689,0.6035865085,0.545634535,0.1636028257,0.7764920973,-0.5835817724,-0.9212230865,0.3298625469,0.1523196801,0.0125691251
71,13.59443479,13.84763482,4.667523481,0.7031703919,0.19857674,0.4852543527,0.93202473,0.344930211,-0.9211403395,-0.1123009766,0.05248123481,-0.4837981258
72,12.54299844,15.04228694,0.03934873718,0.5251571671,0.8611535593,0.3787306957,0.8181635462,0.5561607914,0.5578009619,0.4335134676,0.05062592613,-0.2546263007
73,12.96549557,13.67728283,0.525052903,0.758203644,0.6168997025,0.5477611436,0.8326317774,-0.8366187076,-0.9383430833,0.5972439572,-0.006112474916,-0.3651113317
74,12.95172394,14.71295862,4.397097458,1.376618135,0.257976248,0.4592199374,0.9170741532,-0.8855235804,-0.7070694207,-0.2532048778,-0.1289931708,-0.8244512481
75,13.20508291,14.27061239,8.632328638,1.284675999,0.459855151,0.05602822423,1.370394157,-0.02967388435,-0.4179950058,-0.626586899,-0.1171612338,-0.8865133779
77,13.00219205,13.64858755,0.5777300861,1.363006469,0.4012522896,0.4097756398,0.8211203052,0.6270179896,-0.683995365,0.685996524,0.1820311034,-0.1019511357
80,13.57047335,14.58860109,3.957028881,1.077934549,0.6516444268,0.5995197934,0.8900205646,0.08670251969,0.5789632673,-0.5667218017,-0.5042059692,0.5787586023
83,12.82823921,14.97533067,0.02328281326,1.153859526,0.9238121822,0.3842105584,0.9816085044,0.7486882864,-0.04789402692,0.1621792964,-0.1751169729,-0.5401114322
84,12.96277432,14.39350315,0.01829966642,0.3286391306,0.8524128268,0.4599033136,0.7324608862,0.1564429647,-0.4500269725,0.3464738725,-0.0988663883,-0.5898778904
85,12.9285032,14.10700023,0.05789535362,1.438398802,0.3755544255,0.5397480461,0.840023173,0.5141979279,0.3405400927,-0.3443911217,-0.2961476001,0.5095074599
