hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.78082957,13.60573301,6.669245371,1.305787376,0.04069255924,0.2744984948,0.6139717897,-0.3862422216,-0.2263925153,-0.8849844848,-0.6121654593,-0.1142705053
2,12.78469704,14.15591052,0.01096598705,1.257473188,0.9711096541,0.1027583009,0.7223266139,-0.2885155317,-0.7501278798,-0.7526312217,-0.6078979808,-0.05724512528
4,12.54136909,14.95933542,0.1370644888,0.9900976694,0.1823582845,0.1456203401,0.8123082552,0.3733563607,0.7836290504,0.8906776916,-0.5800866523,-0.1247751442
7,13.04583907,13.87531058,0.04276477681,0.5666314198,0.4264496477,0.405576445,1.136556355,0.06687450769,0.7486727851,0.5861855512,-0.5062189343,-0.2074659516
10,12.85778073,14.32616969,5.424690102,1.398714071,0.2080397312,0.2237083243,1.418242833,-0.9020577216,0.7185009642,-0.2294180064,-0.5105494391,-0.06583427766
14,13.26335944,14.65616625,4.360275198,1.027297306,0.01195968162,0.5922779734,0.6878012146,-0.6814251706,0.2882905221,-0.4942775852,0.05404784647,-0.613965549
17,12.9292174,13.84352359,0.4521604252,1.167780144,0.4782016456,0.4560871283,1.27436663,0.2196466861,-0.698244097,0.7180760734,-0.4916994462,-0.2728253243
19,13.34237741,14.85928562,0.7396557889,1.389146816,0.3185842263,0.5966985582,1.182044963,0.8016121697,0.271637303,0.9861867146,-0.03636604576,0.4308193058
20,12.83694112,14.77551485,0.007629382788,1.056390267,0.7757145997,0.3595394403,1.238593623,0.8560375657,0.4047907268,-0.5124495562,-0.5626141736,-0.5978384637
24,12.87754603,13.75360797,0.1819394948,1.288013584,0.8418404299,0.2946297697,0.8449123122,-0.214076442,0.57223651,0.1799855431,0.008576352534,-0.5546711557
26,12.82961244,14.84886204,6.141202255,1.295363809,0.5752890495,0.0308078013,1.186935979,-0.415941183,-0.9887982627,-0.8693284771,-0.5579924882,-0.2683303736
28,12.80468268,13.74640158,8.388655962,0.6213623309,0.6278347147,0.06255206702,0.7862986907,0.1933162601,0.8321373541,0.02810874426,-0.2199157257,0.3695711391
31,12.9626037,14.86775974,0.001651080488,0.3324711164,0.361945358,0.06401949302,0.7873904808,-0.4251829063,-0.9568941802,0.4556195349,-0.409604467,-0.4165894967
33,13.41039435,14.06101424,5.31466181,0.9316528605,0.08748316365,0.2210394213,0.6579962351,-0.455280167,-0.4917113601,-0.1816848194,0.117875083,0.1092479345
34,12.86372426,14.58887636,0.001662198214,0.829962354,0.3792544612,0.2583806035,1.473247309,0.6308173686,-0.3776215625,-0.3894479165,-0.6562781552,-0.7962259174
35,12.50764243,13.91540997,0.3934893142,0.6142618473,0.9117953944,0.223430563,1.310964808,0.747507771,0.5962770332,-0.8289586473,-0.420386925,-0.5912458092
43,12.95272837,14.20020344,2.30251039,0.9875186148,0.9243491313,0.4197707412,1.0151846,-0.3994594547,0.2129822103,0.7785627607,-0.5309155094,-0.6471982957
47,12.88439184,14.39737177,0.0492214781,1.349474789,0.221115851,0.114500322,1.271329269,-0.2221909401,-0.700762832,0.8165051856,0.09984869439,0.9544858377
53,12.75105169,13.72655747,0.360860508,1.376378445,0.5266085685,0.3524882011,1.350405036,0.4304129099,-0.6674873721,-0.7508878205,0.1043348719,-0.3860921071
54,13.22942754,14.40811624,1.685815875,0.8253498649,0.60492247,0.2584359553,1.050746056,-0.2436729695,0.7868232757,0.9206985065,-0.03380962646,-0.1147898227
55,13.41475121,14.69698817,7.095384044,0.9302886973,0.7170068437,0.1887237686,1.250343031,-0.2934622615,-0.04705145922,-0.02893427803,-0.1171118347,0.7017653534
56,13.07489056,13.94427662,1.197691805,0.5793334345,0.4579115992,0.2064489675,0.6843547306,0.7393854042,-0.7876565438,-0.4211158873,-0.03823890844,-0.7209166304
58,13.15513829,14.42235414,0.6397459082,0.7445474637,0.003430489295,0.1680790643,0.9643133863,0.915930649,0.4378180369,0.03076649415,0.1120470462,-0.05998796211
