hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.69463363,14.43262734,0.004576495607,0.9239850973,0.3174478479,0.1301235645,0.782491101,0.7550885138,-0.797204388,-0.316067636,-0.5254622891,-0.6461673431
2,13.36396631,15.05779036,4.303220126,1.133399825,0.3216478835,0.3327938234,1.301487044,0.7867621208,0.9058149153,0.6375024886,-0.1184847878,0.04862492182
3,12.78472663,15.05825038,0.06170172682,0.5562966378,0.7766647627,0.04592977262,1.225271633,0.9862338811,0.4246723391,0.7483453879,0.03072730381,-0.3286107633
4,12.78920129,14.05567638,0.002158702758,1.032176858,0.3638264182,0.5998218155,1.303651172,-0.6116447275,-0.6125155957,0.7801292611,-0.6411725389,-0.5302347761
10,13.19188049,14.03783778,2.767001349,1.386407198,0.5228089407,0.5023707009,1.136171116,-0.3760668312,0.3838577977,0.1914187179,0.04368354564,-0.3787996457
11,12.70057391,14.34279753,0.02078569614,1.409888378,0.5659182267,0.4703909185,1.364124311,-0.125595454,-0.7885218219,-0.3660605754,-0.1403609695,-0.7947662624
12,13.01535529,13.80341906,0.004257718309,0.5416111186,0.4222922988,0.04418593257,0.6605649039,-0.1382605629,0.5067426825,-0.8557817653,-0.2016846002,0.2738040939
13,12.64415016,14.05368958,0.1550343052,0.5742059876,0.2194213634,0.07134419733,1.480655538,0.2615558422,-0.749720598,-0.8895414507,-0.5217299139,-0.8623298278
14,12.58829225,14.97590774,0.08043367758,1.009793285,0.1410614281,0.04845771655,1.217587074,-0.6817556136,-0.6075698691,-0.6363323591,-0.1502005298,-0.3211479008
15,12.72149002,14.11077625,0.6560078917,0.9706102529,0.7308336434,0.4934405313,0.6135360854,-0.4557594928,0.02900801419,0.1610830749,-0.3275056414,-0.7349924454
17,12.88642848,14.19608922,4.757435684,1.407742928,0.3697578153,0.01321331813,0.992976267,0.1986456243,0.1631917193,-0.6515309772,-0.6624710071,-0.6953081397
18,12.66630184,13.95053321,0.001410043258,0.8601302942,0.1657949781,0.4383020799,0.7502831607,0.8682878201,0.3419812969,0.6836428903,-0.02034179014,0.9730839581
20,12.76280249,14.40390555,5.819807185,0.7344865103,0.9397890299,0.2349634065,1.369596403,-0.8991204588,0.6946510877,0.6917867057,-0.1626290198,-0.7964944921
22,13.32726233,14.87691783,0.6230895642,1.36406798,0.648004935,0.3016585961,1.485954203,0.5367231637,-0.02717684313,0.03730344731,-0.2824737427,-0.03391617719
26,12.5271438,14.03326455,0.01003291481,0.3365326389,0.006179311665,0.4709059826,1.104415423,-0.00871549319,-0.7456411308,-0.7721654907,-0.5395170908,-0.8097245709
29,12.66413926,14.604132,0.07034232979,1.278111371,0.5252514501,0.4222145347,0.7169872852,0.9914370729,-0.7130134479,-0.6463808075,-0.278101909,-0.1857045462
30,12.783754,14.70731218,0.2582822564,0.3913813601,0.1126501335,0.01864231754,0.8170338103,0.6338510733,-0.7392088538,-0.6447966198,-0.2866446275,-0.1021901502
33,13.27833507,14.22103512,3.379170986,0.9600586116,0.3817658198,0.4601350245,1.250399809,-0.8987987683,-0.1950152561,-0.3731726788,-0.2733311516,0.3668109898
35,12.96398665,14.61815174,1.688633205,1.069022866,0.08264616405,0.4238613976,1.288520341,0.803241996,0.6961203053,0.2711230424,0.1546011261,-0.1463214477
36,12.83479075,14.24157616,0.006758014454,1.381316699,0.5775172285,0.5466281713,1.179642752,-0.6129056413,0.9286456416,-0.7948994887,-0.4656259144,0.6394534927
37,13.25409477,13.86148175,0.8300767282,0.9331608431,0.3878995884,0.08220466394,1.481139288,0.9399430075,0.6701617185,0.8260392145,-0.05935076694,0.5777149247
39,12.85689588,14.08616615,0.005817269187,1.124408514,0.3765767377,0.3589703036,1.470975131,-0.2486858602,-0.7656613358,0.1502782941,0.07366817614,0.1541244474
41,12.54306079,13.88886937,1.150914683,0.950513069,0.1228449033,0.4093621492,0.7142805291,-0.9465880875,-0.04895092535,0.7869350373,-0.4904229798,-0.5527515139
