hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
1,12.86728777,13.61464455,0.06566285607,1.138054652,0.8350512883,0.05428733328,0.8380869352,-0.5205941824,-0.2251429972,0.9435706378,-0.2646856674,-0.7269402453
5,12.5365948,14.97584328,0.003742009041,0.4721345935,0.881771345,0.2938381439,0.7765111293,-0.8290045163,0.2853211975,0.8929991209,-0.275958959,0.4618283726
6,13.67089228,14.54552467,2.481407036,0.6322100664,0.8294404161,0.3572163126,0.7827039914,-0.7226529215,0.1303310774,0.8145882824,-0.2224226447,-0.835663298
7,13.61342314,14.37984301,3.719361382,0.32847982,0.567981908,0.2967909375,0.9890070224,0.4130905915,-0.5929329616,0.08317700658,-0.1511919464,0.4654912253
8,12.68188763,14.68588706,0.07694178949,0.9464483515,0.9222839059,0.1987897629,1.034867702,0.0162974311,0.01459377953,0.07965702399,-0.2583199532,-0.5895969226
10,12.66192174,14.31507453,0.04402884383,1.415266155,0.832494174,0.3011142909,1.055086804,0.04855935998,0.04801017985,0.7664108604,0.1101355685,0.3499113453
11,13.39035248,14.06870674,1.906784834,1.306605439,0.9840500962,0.07947287158,1.171803944,0.6294900934,-0.8410104294,-0.9006998308,-0.07980311464,0.2093783947
13,13.29454676,13.89863056,3.46688385,0.5265659848,0.042136502,0.503296881,1.075988359,0.1705560152,0.4052176511,-0.6581608881,-0.5524564901,-0.7440917858
14,13.62618206,14.46172049,5.8545588,0.7331783457,0.06039072907,0.1897414895,0.7697953458,-0.3151870366,0.8841823043,-0.2313176697,-0.4433539858,-0.2245824611
16,12.70323175,14.37996935,0.07404723513,1.216856716,0.9449116279,0.1259405636,1.168395851,-0.6776786991,-0.08665541654,0.4532883889,-0.1514679093,0.2865948719
19,13.10564808,14.01647015,6.555533231,1.305298096,0.597975501,0.5668239914,1.445215754,0.04750337943,0.3760416867,0.314280903,-0.05782289892,-0.5874814615
21,13.04977369,14.16209952,0.8801673566,0.8773969977,0.547073799,0.2950142025,1.010419954,-0.9359373661,0.1009076682,0.2041342131,-0.462552642,0.7812734758
22,12.7127189,14.56090356,0.02595664218,1.191841051,0.590472488,0.3514190058,1.034619274,-0.426057395,-0.1743499205,-0.536777537,-0.3077223908,0.19624792
23,13.12814267,14.34073801,0.4295222599,1.4533431,0.269770003,0.5208709336,0.8333843745,0.5027262105,0.7832396096,0.5527509776,-0.4139326936,-0.7332927925
24,12.68207979,13.82024636,0.005587113755,0.4341503036,0.8444714505,0.09397984174,0.8183410935,0.6287915988,-0.7347897204,0.2301177697,-0.6258272556,0.9292534265
26,12.76241906,14.38397772,0.03855519968,1.421456149,0.6272274057,0.08500055982,0.8348231359,-0.8759622418,-0.3937610366,-0.2480408463,-0.2658326328,-0.377495476
