hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.65697569,14.24267908,0.1008054145,0.6259993334,0.8547857873,0.03046219785,0.7036360034,0.09987039278,0.8720574778,0.3690844829,0.00937633838,-0.6726653234
1,12.54732695,14.74503255,0.2168445848,0.4413817935,0.8565026589,0.4920604646,0.7315670136,0.8028598419,0.2175284359,0.1773694412,-0.05595893824,-0.2424253606
5,12.92770628,14.4193367,1.810090111,0.5135499757,0.1381578488,0.3809973855,0.7110752526,-0.1092761523,-0.5896667023,-0.7927843536,-0.3334703699,0.9812823622
6,12.77601541,14.93365737,0.01492901121,0.4352072959,0.6790362919,0.5997682317,1.300875979,0.7057190814,0.6301641616,0.7957529175,-0.1428487271,0.1681730744
7,12.83961776,14.23067953,0.2785960341,0.6702460483,0.3917655569,0.3249185255,1.173198004,0.9951400149,0.4564978923,0.1356968442,0.02931979676,-0.7297249321
11,12.90937196,14.57630482,0.002179814831,0.3222494369,0.3277279969,0.4660929988,0.9945838342,0.6854299539,0.8930770522,0.5801275731,0.001687940677,0.08140653356
14,13.19960703,15.01950006,2.537435642,1.255097355,0.5018820389,0.07877231506,1.347660896,-0.327967507,-0.1161085554,0.3526490844,-0.4213503984,-0.3023180737
15,12.51411866,14.15793152,0.01187890183,0.5304111408,0.8082766983,0.1234926241,1.002119734,-0.6203209113,0.7292973376,-0.4307589127,0.1811627027,-0.7571127934
17,13.14534236,14.11444807,1.111841942,0.4870980346,0.7807115971,0.3045831487,0.7442820798,0.3530371781,0.7978778854,-0.8056860868,-0.3529751608,-0.4642401724
18,13.23078697,14.46802454,4.146932048,0.6133568847,0.08684503264,0.4487848535,0.5823875077,-0.251502423,0.4944824734,0.3326941636,-0.09022867365,-0.7186738279
19,13.49693287,15.09767297,6.149418635,0.3621461217,0.6132105592,0.3856181597,0.8491010798,0.003165424971,0.6357195727,0.5326117223,-0.4958841354,0.6018852938
20,12.57776717,14.91932326,0.03284650662,0.4948588233,0.2356363077,0.2381566895,1.234853182,0.2304258931,0.1377919096,-0.3040521845,-0.295864205,0.5573291153
25,12.64737998,13.69319682,0.2334732724,1.311541472,0.9249457998,0.4839615325,0.9141182154,0.8171627568,0.4465412756,0.5408928104,-0.3435744665,0.6984960569
26,12.60124398,14.0629203,0.008551735171,1.377811823,0.05036293518,0.120721689,0.9530332865,-0.8012386745,-0.1367616882,-0.5920472216,0.177556989,0.2119562713
