hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
1,13.50142316,14.34874281,1.745270747,0.6339700747,0.444955122,0.2431353002,0.7358147954,-0.5149976509,0.6088305658,0.5185298677,-0.2630328574,-0.869718231
3,12.60420378,14.68445221,7.738821506,1.094595025,0.4965397333,0.3617543396,0.6620142414,-0.6030614723,-0.587131881,-0.2240886878,-0.1417346846,0.2497626096
4,12.74793201,14.29344565,0.006183285247,1.082171999,0.5056745636,0.04868087601,1.195832732,-0.8847002764,-0.6783097865,0.9754588249,-0.6406435544,0.8651760846
5,12.93318124,13.8192454,0.2314829748,0.5930612193,0.7398856828,0.05822097293,0.8151537227,-0.5650112547,0.3425376681,-0.346222854,-0.1377166572,-0.04233810349
10,12.59365997,14.10917823,0.02918180504,1.12449494,0.2874818299,0.4105723481,0.7415552206,-0.2415530996,-0.3071218687,-0.11906756,0.01870477693,0.734277829
11,13.56170936,14.60853315,1.616487596,1.213331401,0.8844443182,0.03311657809,0.799863591,-0.06339192218,-0.09051652838,-0.4108820106,-0.324733669,-0.1692378799
12,12.52010209,13.75753452,0.02199140464,0.9921013757,0.1646158037,0.5047054314,1.386570124,0.4555817196,-0.9200807452,-0.06312466066,-0.1168011835,0.6157783786
13,12.84391711,14.1429103,0.007249422089,1.114924973,0.3789031788,0.2409482356,0.7755263816,0.07121031523,-0.09698501124,0.4899211525,-0.0998439315,0.8437449086
14,12.60673053,13.75841197,0.07055499696,1.091932005,0.8246794275,0.01367635498,1.24056209,-0.9789132551,0.6584979144,0.7095452901,0.1208140763,0.05057484884
15,12.83990248,14.8167304,0.213859373,1.385866363,0.2556050211,0.02939939477,1.312969758,-0.2874643001,-0.007883565263,0.9460527317,0.1400746818,-0.8403442593
16,12.76119836,13.61859548,0.1134534446,0.5319587492,0.4919852469,0.1220894813,1.257950898,-0.9689204565,0.8017655665,0.7353526084,-0.01276490453,-0.8539139852
17,12.5494794,14.41640313,0.02268658578,1.047941518,0.4846713076,0.3474070079,0.9740027772,0.3158886771,0.2877393033,0.6640549899,-0.5455781016,0.822194536
18,13.19038908,14.88808108,3.0993654,0.6328763027,0.3768670961,0.3440381094,0.6845509295,0.01737468598,0.4399180859,0.2911093135,-0.4518521529,-0.0874259998
20,12.82566414,13.81182712,0.1502007048,0.330529699,0.5841605363,0.4373255764,1.435457413,-0.5232049283,-0.679929621,-0.5969823369,-0.4043400412,-0.3193373021
21,12.50091792,14.22592564,1.006666985,0.6052918289,0.8739428776,0.09010052071,1.466835794,0.8051324937,0.4993343737,0.3546486231,-0.1773367773,0.4728404842
23,12.97762307,15.03655131,3.090387869,0.932790749,0.7069373038,0.1124786115,1.409986172,0.4829466678,0.9147364094,-0.5082080814,-0.425934752,0.8413824818
24,12.68020498,14.22224072,0.3861485825,0.9472211325,0.4981634966,0.1604129338,0.9409170946,0.001998222787,-0.4237987703,0.1035565367,-0.4753640636,-0.9487141495
25,12.81695484,14.95050522,0.01380987189,0.3006040827,0.4172650836,0.007135669088,1.291286962,0.7190367945,0.08443633774,0.1292817232,-0.2438931396,0.1651200768
27,12.62175325,13.63013367,0.06691633471,0.619749903,0.5113566701,0.5690425433,1.463072652,-0.2577494175,0.8863730496,-0.1224904895,-0.3929981687,0.3412566157
28,13.01388983,14.26491055,1.03305937,1.401964535,0.007142603245,0.3020051045,0.8755581339,-0.3272700207,0.1349083572,-0.5320862722,-0.6091972768,-0.2080354638
30,13.5551337,14.13735773,3.2453431,0.4191554853,0.5837569846,0.3506334945,1.389877946,0.155078396,-0.4916890238,-0.1805093691,-0.09749597084,-0.8803079728
32,12.54938933,14.5867801,7.913990417,0.7979955317,0.2565092164,0.07827306092,1.228340924,0.4140277234,0.4716483273,-0.7762397584,-0.03710148833,0.9332252614
33,13.5182473,13.93103698,3.979439585,1.072042829,0.4769432504,0.2852757283,0.7613894633,-0.1025543449,-0.8457181035,0.5320128132,-0.2115259721,-0.2863074796
34,13.61395104,14.60252134,4.66183163,1.214642947,0.9743393957,0.0630773167,0.6031832765,-0.6181445039,0.1065066566,0.5390402023,-0.3206820428,-0.7762373418
35,12.67718715,14.92203293,0.254880562,0.9091154885,0.3081666862,0.003662571549,1.112651652,-0.4531860151,-0.9580161273,0.8787119673,-0.1002473182,-0.5960729659
36,12.90415013,14.55285784,0.001186436411,1.135991219,0.7003910693,0.4580743591,1.226477395,0.5333922134,-0.9871985229,0.760679583,0.02681286724,-0.1857695275
