hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
2,12.5202222,14.02372555,0.004902502891,1.179746621,0.2793129773,0.2977998608,1.039051338,-0.6783727344,-0.1278448927,-0.2902809195,-0.6069559654,-0.7696593734
3,12.90747905,14.43165714,0.2947352333,1.20825562,0.5161061952,0.480186283,1.251213711,0.5248992235,-0.007066092887,0.4762249794,-0.5678310825,-0.7954817806
4,12.94333447,14.79565374,0.1487043182,1.25945522,0.5037913599,0.2811172686,1.241037201,0.02826501178,0.8864342368,-0.3751269216,0.1656930423,0.8450298577
6,12.69388,14.84462379,1.268189397,0.4081626666,0.1553900701,0.2058502678,1.249385586,-0.6338735209,-0.9194897563,-0.1407018079,-0.3394529764,0.09663636894
7,12.96669754,13.83168552,0.5992193982,0.5156356174,0.6201200209,0.2925922816,1.034360545,-0.9365579241,-0.2130053688,-0.1143520777,-0.02555200523,0.9770765508
9,12.96069073,14.63409868,0.3515435524,0.8968413827,0.4840128096,0.2913820229,0.7915880982,-0.7778118761,-0.4142143679,-0.6990865029,-0.3475913637,-0.4474976989
10,13.08737184,14.36589096,0.3865653687,0.5167300572,0.5738626565,0.3505337797,1.02023216,-0.2506835559,0.8364979806,0.09290542725,0.07464996324,0.7977260065
12,12.55389594,13.64538213,0.00113151539,0.3920940674,0.1423767663,0.5345254421,0.9167949122,0.5111361658,-0.3829983526,-0.4559815101,-0.0611494014,0.4195154329
15,12.50872346,14.82456819,0.01385911371,1.308051946,0.3121431098,0.5543694488,1.165829751,0.7495673754,-0.5516541799,0.5308198027,0.1275169078,-0.9436326097
16,13.30536509,14.01972956,1.881956259,1.104832602,0.5398470677,0.4730505936,1.390629023,-0.1205096346,-0.2243151263,-0.2239235904,-0.61574991,0.1011998186
17,12.80992057,13.86884733,0.08304866833,1.173989256,0.6603079036,0.2126742364,1.010205163,-0.9198108409,-0.4080493672,-0.005668226938,-0.4468148027,0.4205018876
18,12.54037913,14.14233534,0.1397663995,0.4511885093,0.2890714916,0.5806902111,1.235665094,-0.3621283317,-0.7866459752,-0.988249593,-0.2834352448,0.8202407361
19,13.3573139,13.68304948,0.6805910484,0.5460782368,0.9522885265,0.110150641,1.030155502,0.1814178382,0.01810796377,-0.6506564549,-0.4967693659,-0.261612952
20,12.50927167,14.70333832,0.7017867394,1.013608684,0.2504900445,0.5428434385,1.205446785,0.1958099895,0.4126978783,0.2965864787,-0.4682250035,-0.5088619647
21,13.0460985,13.88530839,1.772665946,0.3655600046,0.1138496939,0.5749222111,0.6981287465,-0.08849840976,0.8231928102,0.3877680952,-0.562628459,0.7990590041
25,12.66352709,13.8233099,2.44044692,0.377697351,0.9124736107,0.2835315915,1.448311877,0.2240892231,-0.3282960085,-0.4470023156,-0.1787996248,-0.5876890801
26,12.77716926,13.71086102,0.001212499782,1.056373418,0.4509593721,0.1159626224,1.484765012,-0.2296576888,-0.6945988639,-0.08777920329,-0.2739911415,0.9739756291
27,12.50341841,14.85234462,7.458313872,1.009097636,0.1485938761,0.08226684537,0.9725519176,-0.3238417484,0.2019703231,-0.1599759715,-0.2123810309,0.3907245006
28,12.9523262,14.95907078,6.026918462,0.7386307544,0.7147173922,0.01008941197,1.213292871,0.7672082719,-0.3865424977,0.7218207713,-0.4088154114,0.4988469906
