hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.67228589,14.20881456,0.7362306846,0.3068489431,0.04057346525,0.3558527515,0.9102771321,-0.6416219726,-0.1617006519,0.01759720423,-0.267780958,-0.4271593053
1,12.75532039,14.24950037,0.09388518131,1.460055322,0.4000277191,0.5846116777,1.400839518,-0.728891133,-0.8732664448,0.2725326165,0.05832942785,0.532593046
2,13.64865915,14.60383617,8.451265129,0.6754500012,0.1350751563,0.3350025067,0.7473366743,0.3494381798,0.2865785623,-0.2170822617,-0.1220676991,-0.092573533
3,12.81111932,13.80871639,0.01863538575,0.3146275709,0.3176900321,0.2519091706,1.053234269,-0.6935021409,-0.1111734752,0.07722848014,-0.1987705948,0.301068973
4,12.63278509,14.17694683,0.07755076574,1.353096591,0.9103776981,0.2430939605,0.7836603047,0.7918879048,0.5568019955,-0.7041896496,0.08439249905,0.4318873389
6,13.58455491,13.61613836,7.246095289,1.024534612,0.7814982799,0.392283681,1.40774198,0.6476188031,0.0403639262,0.3851881329,-0.2887925165,0.5217592195
7,12.7780349,14.06511518,0.01445754433,0.5912706626,0.2109168568,0.1311135842,1.378781152,0.5452275583,-0.5908618914,-0.4471594355,-0.6126496652,-0.2811562075
8,12.87154666,14.60435797,3.407317684,0.6472427425,0.3679974058,0.2660157237,1.154353303,0.7133717902,-0.0373422693,-0.916557738,-0.5033477767,0.006811927238
10,13.56493577,13.89026381,3.49487803,0.4445324429,0.692774878,0.4087577557,1.489314567,-0.2008283743,0.5231008881,0.2944778159,-0.5497953264,-0.3258057128
12,13.55305618,14.89947507,2.559468931,0.4059374962,0.3730492276,0.1864532635,1.037951238,-0.06776860549,-0.6112430132,-0.1777343497,-0.03539569152,-0.2752427378
13,13.2755511,13.72993259,3.125117363,0.7130293936,0.7451499679,0.265464417,1.161266368,-0.5633082255,0.7792092812,-0.7726711075,-0.1875357249,0.05519589358
16,13.24076009,13.60186842,5.71591571,0.3284950386,0.3401458678,0.4016802012,0.8729231182,0.8565691665,-0.2705811822,-0.565636498,-0.6171903303,0.4266144602
17,13.32648957,14.38569181,0.9099230439,0.798220832,0.6147002168,0.4666961299,1.396282719,-0.4417738312,-0.9255186546,0.4934116242,-0.5678842998,-0.3047735205
19,12.94510522,14.07027592,8.184890624,0.469042965,0.8275848991,0.2230098191,1.133327315,0.6532657219,-0.05066175174,0.8126162609,-0.5870780613,0.5134841617
20,13.03110834,13.76482409,0.1608622308,1.045333104,0.9182452958,0.03227889947,1.376261851,-0.837745319,0.3442825274,0.7873905462,-0.5000671395,-0.5108196718
21,12.759146,13.8293248,0.3018618918,0.7209773125,0.3387396023,0.3321881775,0.8161875081,0.9004192149,-0.8450162158,0.0971671178,-0.5685993923,0.6499784569
23,13.39321743,14.01969868,1.765884348,0.7945157868,0.5197967434,0.2364438992,1.263053933,-0.1985920235,0.2598497744,-0.1464364788,0.111918666,-0.6207873441
24,13.4193595,14.50847178,0.7128921745,1.26295968,0.2678815936,0.3512232285,1.01843971,-0.1624893904,-0.3824106641,-0.2261744517,-0.3738954148,0.9846831201
27,12.72267161,13.75409362,0.002180897326,1.021038718,0.6796123073,0.320533729,1.141222338,0.3760956985,-0.1115885837,0.8389602739,-0.4580760551,0.7142039334
29,12.56237949,14.25323235,0.04677384653,0.3649598204,0.6530796881,0.5885668699,1.41140728,0.4972140092,-0.4468888232,0.293307368,0.01046795422,0.9197914241
31,12.70418855,13.86650169,0.2435171276,0.7399859882,0.4116069368,0.1930489683,0.7974623734,-0.285925333,0.1240101514,0.06592468825,-0.5974603125,0.4578014605
32,12.60826515,14.65424865,4.898165542,0.7363153088,0.05177375833,0.1509231392,1.375844028,-0.2070251459,-0.8071684981,-0.2021600294,-0.5496071295,-0.003515294328
37,12.6687754,14.53298327,0.002370817094,0.7799167441,0.7465355185,0.3501981558,0.8965371793,-0.5260824033,0.04520952501,-0.2976239652,-0.6350517998,-0.8714526669
39,12.90435225,13.61687967,2.385057093,0.7868505478,0.3948121498,0.5324421277,1.1719862,-0.4795929889,-0.0002494632156,-0.2468785648,-0.5364718677,-0.7731936373
47,12.56673194,13.66806645,0.5454481072,0.6739149262,0.7576217686,0.5672520696,1.092185276,-0.3753066601,-0.9453920886,-0.5526034449,-0.4939179279,-0.2740988821
48,13.00856605,13.86558223,0.8249632625,0.3841527832,0.8247065836,0.17384591,1.471244801,0.04154893423,0.8659038401,0.2653291634,0.1638833908,-0.7577410041
49,13.52724537,14.80671306,8.563918692,0.8561106282,0.3911345379,0.5074391696,1.11777471,0.5835475578,-0.2920110727,0.5013084258,-0.02111808622,-0.3618339317
51,12.98618354,14.13564048,2.475138516,0.3303542693,0.4863343876,0.05299740392,1.010460295,-0.8277651297,0.5743991311,0.8424969533,-0.5074531717,0.4671170067
52,12.67475918,14.88129566,0.006391524698,0.8877539251,0.01496070367,0.4965451387,0.9422603197,-0.6968780059,0.4698549071,-0.9136228223,-0.4963255337,-0.7424456192
53,12.69113398,14.0885401,0.009644822438,0.8362251664,0.2984196568,0.1821499422,0.8268843655,0.3611072044,0.782037823,-0.6058949631,0.1591891835,-0.2844815564
55,12.82879915,14.50482185,0.001239062332,0.4419670758,0.9123949331,0.1646587756,1.256416396,0.08160272954,-0.006134848757,0.6905354355,-0.1081863857,0.1067521603
60,12.88499574,14.64379512,0.002862079227,1.053927219,0.9226124922,0.05699827106,0.7254181378,-0.375544676,-0.7656152342,-0.4796297369,-0.2930352662,-0.2378496111
61,12.50097371,15.039508,8.150786381,0.5602893805,0.5362730395,0.5962161263,0.7820357346,-0.412003324,-0.1328169436,-0.4222782102,-0.6049490813,0.7276486127
62,12.60142398,14.19989276,0.1530881408,0.3838803969,0.3626881615,0.3958954209,1.269017711,0.04697818862,-0.7226216821,-0.1970307582,-0.1085325223,0.533080532
65,12.79014112,14.77219772,1.378150219,0.5821585943,0.5826869759,0.1788144997,1.452426744,0.1115646899,-0.774373342,-0.4939631359,-0.3515065131,0.3421957995
66,13.29616879,14.07021995,2.690365123,1.016547432,0.3990246067,0.2966459743,0.623486327,0.3737704505,-0.1100140386,0.6235446296,0.04113346159,-0.5263877978
67,12.69529195,13.67589506,0.03361696545,0.7752426269,0.483279674,0.2144105235,0.7870649981,0.4746209704,0.2487825323,-0.6735972823,0.1006990452,-0.7961574127
69,13.1457246,14.98102614,3.496082034,0.7665468032,0.4044328315,0.004239354872,0.8526289618,0.4286193224,-0.7561223641,0.9594362887,-0.4699402458,0.6941427434
70,13.10075223,14.86900192,0.6882719491,1.438817994,0.1447547867,0.215174507,1.048757475,-0.5699470369,0.2036419015,-0.9300994258,-0.2568650432,0.8858523985
72,12.74597561,14.29535416,0.001367598252,0.8820255412,0.5135643032,0.3695749147,1.199532465,0.497954692,0.5794279332,-0.4301953965,-0.4654957631,0.8951052636
74,12.52841511,13.6544622,0.004647952408,0.516003391,0.02214928002,0.04195850137,0.9799366285,-0.17585366,0.1183694278,-0.5895360079,-0.04754643396,0.3299266372
76,13.57473685,14.122373,4.815018472,1.202857483,0.2826154478,0.4393756412,0.7568145508,-0.3187018029,-0.1815095031,0.2670822695,-0.4108750679,0.3732675559
