hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.66715159,14.88534257,1.737835619,0.6842287133,0.7116052402,0.2238229522,0.8676726446,-0.4451806356,0.2381796174,-0.2050841105,-0.171234785,0.728216977
1,12.86455381,13.80335809,4.709515298,0.3147747472,0.9002360521,0.3998909111,1.012296582,0.946151436,0.4818332429,-0.6771296026,0.1699140789,-0.8131708392
2,12.56934037,14.63161514,0.1845263257,0.3125465497,0.3121572387,0.1582948104,1.322451511,-0.5509218309,-0.7153083363,0.9985950516,-0.1191599925,0.8651318876
3,13.08973424,14.47965863,3.161184695,0.8724887775,0.7278588444,0.2434298446,1.291006999,-0.6877157147,-0.9401918513,0.6930366582,-0.1385012452,0.2734445182
6,12.53780285,15.04608786,0.06301159993,0.6571417101,0.1163311879,0.234851517,0.863481251,0.3345925278,-0.3220021037,-0.6786194921,-0.2483964932,0.1091403397
10,12.87593092,13.82964244,0.5753517698,1.360840066,0.6071095355,0.07126586178,0.8255275014,-0.6082856406,-0.4695191262,0.8982815892,-0.4419617169,0.2680146832
12,12.52056972,13.77840197,0.03898069672,1.150575126,0.6283758489,0.0882329969,1.293382879,-0.186500904,0.6226055204,0.1077568386,0.1488350303,-0.4000741817
13,13.06418744,13.86196652,1.849316092,1.193039728,0.213763317,0.5627441864,1.057165994,-0.1852912454,-0.5172577791,0.1718269403,-0.1527747799,-0.06226459363
17,12.75693964,13.7996912,0.005111634755,1.144732663,0.5552921237,0.5672198634,1.448132667,0.8902711245,0.2211054826,0.3503976866,-0.3548246213,0.6392725011
21,12.83806051,14.01185684,4.127742929,1.282309116,0.7800366446,0.2526053484,0.9367381733,0.5895140432,-0.1267026199,0.09454662204,-0.2186053268,0.5239902916
22,12.88830651,13.6282227,0.007054062366,0.312056935,0.1656264662,0.3010405527,0.6383548813,-0.04290906405,0.4645429899,0.9117682342,0.1407106102,0.1470325544
25,12.79482003,13.65358357,0.05434733498,1.229974007,0.1507842779,0.1950611354,0.8775965264,0.4151805591,-0.6938287541,-0.5072760206,-0.02247827166,-0.07912958293
29,12.69360109,14.14120483,2.834507761,1.238015946,0.4159655889,0.3719740546,0.6968005169,0.565253566,0.7787047945,-0.5350012268,0.05913592576,-0.6787206557
30,12.63083603,15.05370163,0.01876357173,0.5134767436,0.7698975087,0.2563514367,0.8215139007,-0.6130794565,-0.2461783029,-0.6568088477,0.1691642814,0.205604093
33,12.64904622,14.96812853,5.69394646,0.400948531,0.2202771227,0.4885359978,1.335656203,0.5132807928,-0.03762000694,-0.9927911905,-0.5178683303,0.1583299775
34,12.78343876,15.04528914,0.001129559253,0.6731375775,0.739096119,0.210409066,0.9119438702,0.09690379337,-0.6345999573,0.06154400138,-0.06244661353,0.911546485
35,12.51385298,14.76891805,1.983158211,0.5284843764,0.8601070894,0.2717002559,0.8075607762,0.7595233464,0.6496376253,0.8529163178,-0.6429554978,-0.2582602345
36,13.18350466,15.0874808,0.8042623839,0.4572979594,0.883828375,0.5503041422,1.284525056,0.8781112093,0.1206191838,0.1103531973,-0.5865855238,-0.1045667154
37,12.76297928,14.42649798,0.006493018352,1.156244305,0.570685475,0.5088366876,0.6879416214,0.6077688842,0.2965377948,0.176931815,-0.3017109152,0.9300464314
40,12.63445683,14.3463684,1.448464425,0.949160671,0.9876062146,0.2845517086,0.7276149449,0.6708262989,-0.9436448521,0.8504663687,-0.1218272602,-0.2934932298
41,12.57661041,15.01888959,0.005051175747,0.5943842003,0.7840024477,0.5270268146,0.737183977,0.6873518726,0.9240266874,0.757263323,-0.5099370568,-0.01498808333
42,13.35593248,13.78976771,2.618173082,0.3013638469,0.5586577212,0.4841598701,1.22718049,0.001876947852,-0.7580471458,-0.6825230851,-0.2356988852,-0.01851489838
43,12.85087436,14.86558014,0.006356560109,0.3176604733,0.5848827966,0.01856103453,0.7793369769,-0.8393558534,-0.9531017549,0.6238019513,0.1367505363,-0.01650720584
45,12.55563759,14.50493473,0.4453025656,0.7305634701,0.3715391402,0.2914756493,0.876561144,0.4355592262,-0.2321631475,0.8425035344,-0.5341614921,-0.4557728863
47,12.52887661,13.98839574,5.111343615,0.5450006174,0.1857347262,0.07361965654,0.5996265725,-0.6962670488,-0.06290108603,0.4121597676,-0.1017643056,0.6396358243
48,13.51179902,13.60013573,1.825766079,0.5107112518,0.3987103193,0.2675639292,1.184591376,-0.09588093688,0.7391047226,-0.0725856135,-0.1654912551,0.5326801621
49,13.09918068,14.27302766,1.006956654,1.163358195,0.5792572002,0.2623939124,0.6883576941,-0.04470931993,-0.05776252283,0.3726965834,0.177067162,0.459357998
50,12.79088503,14.6561223,0.137699586,0.7227763369,0.5298730995,0.0805257374,0.9055681693,-0.7540908868,0.03207000823,-0.4404200014,0.1318321577,0.4012709883
