hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
0,12.70419642,14.04632587,8.766300176,1.235492397,0.005859897702,0.5607240279,0.7782832759,0.9928684668,-0.637777073,-0.05302663651,0.1635788751,-0.2189555217
2,13.25118228,14.22380023,4.013438508,0.989090628,0.8383069728,0.2855734545,1.474915138,-0.8745676429,0.08902569268,-0.1884002477,-0.4408302817,-0.5660909374
3,12.7047643,14.87698464,0.4808542998,1.402814532,0.7775000767,0.5376874533,0.6714048033,-0.0646468279,-0.3927954096,-0.1869753173,-0.2825749662,-0.6353710179
5,12.5894991,14.63566636,0.1980761274,0.5127102382,0.03169748625,0.3974495619,0.931557577,-0.7151682274,0.5370996904,-0.1527903365,-0.497815857,0.8747555639
6,12.86081618,14.65203232,0.1901076767,0.3706718271,0.9790701727,0.5394980961,1.183172386,0.7807363115,0.9120403613,0.01768624294,-0.644871264,-0.9221662933
7,12.77917432,14.69750249,0.7932168491,1.070704583,0.8416396411,0.2261403372,0.9031424985,0.9836099103,-0.8836099927,-0.3175920076,-0.6082091275,-0.3269484031
8,12.79327407,14.26125726,0.04856643215,0.4917019572,0.6442734291,0.4886151683,1.348008233,0.6163060639,0.6761319923,-0.4780020674,-0.1528892488,-0.06431433202
10,13.46121087,14.78101176,5.366911262,0.7952663877,0.1509852386,0.09560444862,0.7652027848,-0.4662309641,0.8329118389,0.1743788794,-0.2958342613,0.1478552544
11,13.00385119,14.93321641,0.4132550677,0.476933145,0.9393389383,0.2893607926,1.227846129,-0.1013003486,-0.5378017136,0.6908288744,-0.3782348677,-0.3485720555
13,12.8052232,13.7196416,6.075635031,0.3089703852,0.8648473398,0.2590416354,0.6422320221,-0.6715872896,0.8533131379,-0.8823147913,-0.1035149897,-0.36632529
17,13.33883585,13.93118862,2.257797604,0.4568778273,0.7210374188,0.3840515937,1.150603474,0.9647692448,-0.8823165076,0.3096029491,0.03217030676,-0.6664141182
19,12.74218225,13.94581714,2.514584212,1.11095068,0.03102544677,0.507168973,1.256000811,0.6896842912,-0.5678659519,-0.6705280002,-0.3521048476,0.6934671143
25,13.00435272,13.92882188,0.7848759397,1.357303544,0.3470030379,0.3045923666,0.7991644368,-0.3780841696,0.627861574,-0.182711954,-0.1821566428,0.7230479381
28,12.88812716,15.06254254,3.324057099,1.233008756,0.9756105108,0.125194425,0.8041442184,0.7906426509,-0.3391622689,-0.5625096834,-0.6669654912,-0.6945767585
29,12.81036063,14.28591529,0.009084914942,0.9384420961,0.2450622544,0.3522623996,0.8087627973,0.3637979405,0.2946801707,-0.1286106931,-0.2171223797,-0.8215497894
31,13.04731982,14.58537676,1.216918907,0.3036645102,0.1355141218,0.1364754057,0.8038102953,0.5948582254,-0.2901779994,-0.5116893008,-0.5952091442,-0.9690079631
32,12.80256469,14.20734629,0.1794810633,0.913436209,0.2476080598,0.568818603,0.5894795294,0.9259349826,0.5609158376,-0.3437448023,-0.2467016412,0.4815611422
33,12.85611089,14.72616813,0.002904627891,1.120447259,0.4388764835,0.06354611497,0.8799263765,0.4006598819,-0.8127784383,-0.1789928036,0.02664614388,-0.1998378614
34,12.77521749,14.59829606,0.005525603082,0.3915236302,0.6650327181,0.4839455392,0.9770875304,-0.3728337348,0.518131667,0.8086910864,-0.4898686278,0.1143115318
35,12.83367661,14.83186521,0.002349848811,0.6952685923,0.6315734218,0.4563682525,0.642849093,0.7615265523,-0.4088672496,0.2842114544,-0.5738851278,-0.8178745801
36,13.19691747,14.66852689,3.450386788,1.130927894,0.02532462182,0.2616446488,0.6961570476,-0.2218563008,-0.78553379,-0.8946269897,-0.5454217927,-0.3441358044
37,12.58110906,14.21471642,0.01323772208,0.9031987405,0.3725621058,0.002204564732,0.7396973621,-0.4755964849,-0.9511705162,0.987501516,0.1983251639,0.5991628711
39,13.15870889,14.05458281,1.00173899,0.9266939622,0.2036935676,0.1679123288,1.036872909,0.4818766136,0.9098610096,0.5006211962,-0.3075132915,-0.1421111384
41,12.63768115,14.25197841,0.0656148068,1.415185154,0.3439020333,0.1935905928,0.8509083079,0.0327714623,-0.4869762868,-0.4790548183,0.145368502,-0.5105734989
43,12.58454991,13.76431381,0.007219622385,0.7076988626,0.5285598144,0.03548852696,1.049953664,-0.4769177074,0.1405447778,0.2979447617,0.1379409661,-0.6125158241
44,12.80912996,14.63597606,0.2692722863,1.262516655,0.6154833595,0.06968671828,0.7859876074,-0.4442047524,-0.06853389075,-0.1366585331,0.06716949375,-0.3212103671
47,12.86738174,14.68489124,0.8556306018,1.262438611,0.08045382519,0.06501216709,1.163927179,-0.4542798203,0.190851626,0.8607141119,-0.07479338553,0.4136127979
49,12.81005937,14.1581075,8.269648878,0.8254203121,0.4779709075,0.01955460398,1.020839676,-0.7905145823,-0.2214427335,0.1509206683,-0.5787280612,0.8314012174
51,12.53474917,14.85013838,4.262256942,0.8198826496,0.3689945363,0.06394783798,1.271729206,0.0488649996,-0.05526034681,0.09178023319,-0.4169336977,-0.8595434414
57,12.87232245,14.6594623,0.08227099062,0.7579523054,0.365706726,0.5839062641,0.7721454961,0.6067931949,-0.6130212392,0.2239150766,0.1726117604,0.9232015613
59,12.54202134,14.95067158,0.004371433903,1.384168721,0.725823318,0.0564190361,1.336407428,0.9862189204,-0.4215977488,-0.2947649024,-0.4613379252,-0.1502435986
61,12.84236905,14.45013884,0.8464437215,0.9790729487,0.4602537815,0.5815755766,0.6891599536,-0.6187398647,-0.7128711261,-0.4267202267,-0.2280397973,0.5467682883
63,12.53461662,14.69623641,1.463631486,0.9690175177,0.6844264158,0.5412591845,1.14221933,0.1692146326,0.242486774,-0.4245029582,-0.03511475897,-0.4212736609
64,12.82316606,14.14572442,0.6836639787,1.328136339,0.8458032824,0.181672136,0.9132642355,-0.6059640474,0.8602294952,0.08144640554,-0.1264822114,0.1233136848
65,12.61989927,13.86096089,0.3201172518,0.4157467434,0.5668095833,0.3759246117,0.828888036,-0.865477936,-0.6392100766,0.4574899943,0.1942930291,0.5546427695
66,12.89530931,13.73456288,0.1390177185,1.356371562,0.6545787296,0.04888049997,1.415252389,-0.05137039582,-0.04312257998,0.3744685016,-0.301437637,-0.7166791139
67,12.62323313,13.71377219,0.0535840634,0.5448856655,0.6045929145,0.283108374,0.6354033154,0.3181357902,0.8641540274,-0.4465208069,0.1959741159,0.9881042939
68,12.86592705,13.89268909,0.01202222857,1.012726965,0.9312543433,0.2058653492,0.8430136576,0.1508816289,0.1630255164,-0.6469778939,-0.21918854,-0.3224510731
69,13.25596344,13.80740498,0.4493521174,0.4723883621,0.1534401601,0.3533832778,1.135770878,-0.4361256255,-0.9786005294,0.8674619808,-0.3388216632,0.3712687829
70,13.24049978,14.6479145,8.137807043,1.461687673,0.9760647004,0.4832390389,0.6413285042,0.09216377802,-0.5022006911,0.564152222,-0.1880697354,0.008138165987
71,13.1055366,13.67195168,3.594593039,1.14242119,0.7001075009,0.2707561894,1.036702947,0.7597185825,-0.8781643364,-0.6502880554,-0.05758348496,-0.4789850549
